,,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsmallest,-99.0,2,1,1,0.999,0.002,1254,0.21,0.2,0.28,0.22,0.29,0.26,0.26,0.2,0.21,0.23,0.07,0.2,0.15,0.19,0.18,0.13,0.14,0.19,0.24,0.18,0.2,0.23,0.16,0.16,0.2,0.20600000000000002,0.19,0.268,0.248,0.292,0.258,0.238,0.20600000000000002,0.2,0.23000000000000004,0.11000000000000001,0.198,0.154,0.202,0.184,0.188,0.156,0.20600000000000002,0.22200000000000003,0.198,0.194,0.22000000000000003,0.148,0.166,0.20341666666666666,0.2,0.16,0.22,0.2,0.25,0.25,0.2,0.2,0.17,0.23,0.07,0.15,0.1,0.19,0.17,0.13,0.14,0.18,0.17,0.13,0.18,0.19,0.11,0.13,0.07,0.21,0.22,0.29,0.31,0.33,0.26,0.27,0.22,0.22,0.23,0.2,0.27,0.21,0.24,0.21,0.28,0.21,0.24,0.25,0.33,0.2,0.24,0.19,0.23,0.33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,4,2,0.999,0.002,1254,0.2,0.24,0.19,0.27,0.24,0.29,0.2,0.2,0.15,0.15,0.26,0.2,0.2,0.22,0.27,0.22,0.12,0.24,0.17,0.22,0.15,0.12,0.15,0.14,0.2,0.202,0.22999999999999998,0.18,0.28200000000000003,0.24,0.26799999999999996,0.202,0.186,0.162,0.186,0.238,0.186,0.202,0.21400000000000002,0.248,0.194,0.174,0.23399999999999999,0.164,0.21400000000000002,0.16799999999999998,0.142,0.128,0.13,0.19891666666666669,0.19,0.15,0.1,0.22,0.2,0.19,0.17,0.12,0.12,0.12,0.2,0.12,0.15,0.12,0.17,0.07,0.12,0.15,0.1,0.12,0.1,0.12,0.07,0.0,0.0,0.21,0.29,0.26,0.33,0.29,0.31,0.24,0.24,0.22,0.32,0.27,0.24,0.27,0.29,0.29,0.27,0.27,0.32,0.2,0.27,0.24,0.2,0.2,0.21,0.33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,2,1,1,0.999,0.002,1254,0.2,0.21,0.27,0.25,0.25,0.25,0.25,0.2,0.2,0.24,0.1,0.23,0.18,0.13,0.18,0.14,0.12,0.19,0.24,0.17,0.22,0.22,0.12,0.2,0.2,0.198,0.22000000000000003,0.28600000000000003,0.256,0.258,0.254,0.238,0.20600000000000002,0.192,0.21600000000000003,0.12,0.22200000000000003,0.176,0.158,0.196,0.182,0.148,0.186,0.21400000000000002,0.182,0.21000000000000002,0.21400000000000002,0.10400000000000001,0.184,0.20083333333333334,0.18,0.2,0.25,0.18,0.21,0.24,0.21,0.2,0.16,0.17,0.09,0.19,0.11,0.13,0.17,0.13,0.12,0.18,0.17,0.16,0.17,0.18,0.07,0.08,0.07,0.21,0.24,0.32,0.31,0.31,0.27,0.26,0.22,0.2,0.24,0.19,0.26,0.24,0.2,0.24,0.25,0.19,0.19,0.24,0.24,0.23,0.23,0.13,0.23,0.32,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,2,1,0.999,0.002,1254,0.2,0.29,0.2,0.26,0.21,0.27,0.24,0.24,0.15,0.2,0.2,0.17,0.17,0.12,0.1,0.22,0.2,0.15,0.12,0.1,0.17,0.2,0.1,0.05,0.2,0.196,0.266,0.196,0.27,0.21800000000000003,0.27399999999999997,0.238,0.22800000000000004,0.172,0.202,0.22000000000000003,0.188,0.18,0.138,0.162,0.21000000000000002,0.194,0.152,0.122,0.10200000000000001,0.196,0.164,0.094,0.08399999999999999,0.18608333333333335,0.18,0.17,0.12,0.19,0.19,0.21,0.21,0.17,0.12,0.12,0.15,0.12,0.1,0.1,0.1,0.15,0.15,0.1,0.07,0.02,0.15,0.07,0.05,0.05,0.02,0.21,0.32,0.26,0.36,0.26,0.36,0.26,0.32,0.27,0.27,0.29,0.24,0.29,0.2,0.27,0.24,0.21,0.22,0.2,0.17,0.34,0.2,0.15,0.16,0.36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,1,1,0.999,0.002,1254,0.2,0.22,0.2,0.24,0.25,0.29,0.26,0.28,0.22,0.2,0.26,0.2,0.18,0.2,0.22,0.2,0.12,0.18,0.2,0.2,0.14,0.2,0.1,0.13,0.2,0.20600000000000002,0.22999999999999998,0.22200000000000003,0.26,0.24,0.298,0.25,0.242,0.21400000000000002,0.202,0.236,0.20600000000000002,0.202,0.2,0.20400000000000001,0.202,0.16799999999999998,0.164,0.20600000000000002,0.184,0.17800000000000002,0.18,0.124,0.134,0.20633333333333334,0.2,0.2,0.16,0.2,0.18,0.26,0.18,0.14,0.16,0.16,0.12,0.16,0.16,0.18,0.16,0.12,0.1,0.08,0.12,0.12,0.14,0.12,0.08,0.08,0.08,0.22,0.27,0.31,0.4,0.31,0.34,0.31,0.33,0.29,0.29,0.3,0.27,0.29,0.22,0.24,0.29,0.3,0.2,0.31,0.22,0.27,0.2,0.18,0.22,0.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,1,1,0.999,0.002,1254,0.2,0.24,0.24,0.28,0.25,0.24,0.2,0.2,0.22,0.19,0.17,0.22,0.18,0.08,0.12,0.14,0.14,0.17,0.19,0.12,0.2,0.24,0.18,0.16,0.2,0.2,0.23399999999999999,0.252,0.262,0.256,0.242,0.21600000000000003,0.198,0.22199999999999998,0.20400000000000001,0.184,0.22999999999999998,0.198,0.11200000000000002,0.158,0.176,0.176,0.16799999999999998,0.16999999999999998,0.146,0.186,0.21600000000000003,0.172,0.172,0.19791666666666666,0.19,0.18,0.24,0.22,0.21,0.22,0.2,0.16,0.21,0.19,0.16,0.21,0.16,0.08,0.12,0.13,0.14,0.15,0.13,0.12,0.12,0.17,0.14,0.15,0.08,0.21,0.26,0.27,0.29,0.31,0.26,0.24,0.26,0.24,0.25,0.24,0.27,0.24,0.19,0.26,0.24,0.25,0.18,0.19,0.23,0.21,0.24,0.21,0.21,0.31,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,1,1,0.999,0.002,1254,0.2,0.28,0.2,0.29,0.19,0.25,0.3,0.21,0.21,0.19,0.17,0.24,0.21,0.19,0.22,0.16,0.19,0.15,0.13,0.17,0.17,0.21,0.18,0.07,0.19,0.196,0.266,0.192,0.262,0.21600000000000003,0.27599999999999997,0.246,0.21200000000000002,0.20600000000000002,0.2,0.18,0.22799999999999998,0.188,0.21200000000000002,0.20400000000000001,0.158,0.174,0.158,0.184,0.178,0.172,0.21800000000000003,0.16799999999999998,0.10800000000000001,0.20008333333333334,0.18,0.21,0.11,0.13,0.17,0.24,0.14,0.18,0.11,0.14,0.16,0.1,0.1,0.16,0.16,0.14,0.1,0.13,0.13,0.11,0.11,0.16,0.14,0.07,0.07,0.22,0.33,0.25,0.3,0.28,0.37,0.3,0.24,0.26,0.27,0.21,0.29,0.24,0.27,0.26,0.17,0.29,0.21,0.27,0.23,0.21,0.27,0.19,0.24,0.37,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,1,1,0.999,0.002,1254,0.2,0.17,0.22,0.24,0.25,0.27,0.2,0.21,0.19,0.13,0.19,0.2,0.18,0.14,0.21,0.2,0.15,0.18,0.17,0.18,0.19,0.12,0.14,0.18,0.19,0.196,0.16399999999999998,0.196,0.254,0.264,0.27,0.21000000000000002,0.182,0.21600000000000003,0.16799999999999998,0.2,0.21600000000000003,0.16999999999999998,0.14400000000000002,0.192,0.202,0.16599999999999998,0.176,0.162,0.186,0.21000000000000002,0.132,0.138,0.196,0.19208333333333333,0.18,0.11,0.14,0.22,0.2,0.21,0.19,0.12,0.19,0.13,0.14,0.19,0.11,0.13,0.15,0.2,0.15,0.15,0.14,0.17,0.18,0.11,0.13,0.16,0.11,0.21,0.24,0.24,0.29,0.32,0.33,0.27,0.24,0.29,0.24,0.29,0.25,0.19,0.17,0.22,0.21,0.2,0.21,0.17,0.23,0.25,0.19,0.15,0.28,0.33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,2,2,1,0.999,0.002,1254,0.2,0.19,0.22,0.24,0.28,0.27,0.22,0.18,0.19,0.17,0.17,0.16,0.18,0.23,0.19,0.19,0.21,0.17,0.16,0.24,0.17,0.19,0.11,0.18,0.19,0.196,0.202,0.21600000000000003,0.238,0.26,0.252,0.248,0.202,0.192,0.188,0.176,0.2,0.21000000000000002,0.23600000000000004,0.186,0.176,0.184,0.174,0.136,0.22400000000000003,0.166,0.172,0.12,0.178,0.19716666666666666,0.19,0.16,0.19,0.21,0.21,0.16,0.16,0.15,0.15,0.15,0.13,0.15,0.17,0.19,0.15,0.15,0.11,0.14,0.05,0.11,0.1,0.11,0.1,0.09,0.05,0.2,0.25,0.25,0.27,0.29,0.35,0.32,0.27,0.24,0.24,0.21,0.3,0.29,0.27,0.22,0.19,0.22,0.24,0.16,0.27,0.21,0.21,0.16,0.24,0.35,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,1,1,0.999,0.002,1254,0.2,0.22,0.24,0.25,0.27,0.29,0.24,0.19,0.21,0.19,0.16,0.23,0.19,0.14,0.16,0.17,0.17,0.17,0.15,0.17,0.16,0.17,0.1,0.21,0.19,0.2,0.23600000000000004,0.244,0.22799999999999998,0.25,0.29,0.22799999999999998,0.21400000000000002,0.20600000000000002,0.238,0.168,0.22999999999999998,0.198,0.144,0.168,0.176,0.21600000000000003,0.166,0.134,0.172,0.16999999999999998,0.142,0.134,0.196,0.19783333333333336,0.19,0.13,0.16,0.1,0.2,0.22,0.19,0.18,0.18,0.19,0.13,0.19,0.16,0.13,0.14,0.11,0.16,0.13,0.03,0.13,0.13,0.06,0.1,0.14,0.03,0.21,0.33,0.32,0.3,0.29,0.35,0.24,0.26,0.23,0.35,0.22,0.26,0.27,0.16,0.23,0.26,0.32,0.22,0.17,0.21,0.24,0.18,0.19,0.24,0.35,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,2,2,1,0.999,0.002,1254,0.19,0.24,0.24,0.24,0.23,0.23,0.21,0.18,0.19,0.15,0.17,0.23,0.17,0.19,0.21,0.19,0.21,0.13,0.13,0.16,0.17,0.18,0.1,0.14,0.19,0.19,0.22399999999999998,0.22199999999999998,0.244,0.23200000000000004,0.24,0.242,0.202,0.192,0.16,0.166,0.22400000000000003,0.198,0.20800000000000002,0.21200000000000002,0.16799999999999998,0.178,0.16,0.126,0.166,0.166,0.172,0.092,0.15,0.18891666666666668,0.18,0.16,0.19,0.22,0.19,0.16,0.16,0.15,0.16,0.11,0.13,0.19,0.16,0.16,0.18,0.11,0.11,0.11,0.05,0.11,0.1,0.13,0.06,0.12,0.05,0.2,0.25,0.25,0.27,0.27,0.35,0.35,0.27,0.23,0.24,0.19,0.24,0.33,0.25,0.24,0.19,0.21,0.22,0.19,0.21,0.21,0.21,0.13,0.18,0.35,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,4,2,0.999,0.002,1254,0.19,0.19,0.19,0.29,0.23,0.35,0.23,0.26,0.1,0.26,0.26,0.2,0.2,0.23,0.19,0.13,0.13,0.16,0.13,0.1,0.13,0.16,0.1,0.14,0.19,0.2,0.172,0.192,0.266,0.23399999999999999,0.354,0.238,0.244,0.126,0.27599999999999997,0.25,0.202,0.19,0.246,0.18,0.162,0.142,0.188,0.136,0.126,0.146,0.144,0.092,0.136,0.19341666666666668,0.19,0.13,0.13,0.1,0.13,0.26,0.16,0.19,0.1,0.23,0.23,0.13,0.07,0.17,0.1,0.06,0.1,0.13,0.06,0.07,0.07,0.1,0.03,0.0,0.0,0.22,0.19,0.26,0.39,0.29,0.45,0.32,0.3,0.23,0.33,0.27,0.26,0.26,0.32,0.23,0.29,0.19,0.29,0.23,0.23,0.23,0.2,0.13,0.21,0.45,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,1,1,0.999,0.002,1254,0.19,0.2,0.21,0.14,0.21,0.24,0.25,0.18,0.18,0.22,0.13,0.19,0.22,0.19,0.24,0.16,0.21,0.16,0.16,0.15,0.16,0.17,0.16,0.17,0.19,0.19,0.174,0.21600000000000003,0.186,0.20400000000000001,0.25,0.26799999999999996,0.194,0.186,0.236,0.152,0.186,0.198,0.20800000000000002,0.21600000000000003,0.174,0.188,0.16,0.16,0.182,0.178,0.16399999999999998,0.168,0.142,0.19083333333333333,0.18,0.1,0.14,0.08,0.17,0.22,0.24,0.16,0.15,0.21,0.13,0.16,0.16,0.18,0.13,0.13,0.11,0.13,0.1,0.13,0.13,0.08,0.16,0.09,0.08,0.2,0.25,0.32,0.3,0.23,0.28,0.35,0.23,0.21,0.27,0.21,0.21,0.23,0.24,0.26,0.21,0.24,0.19,0.23,0.24,0.26,0.21,0.19,0.18,0.35,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,2,3,1,0.999,0.002,1254,0.18,0.22,0.22,0.26,0.24,0.24,0.22,0.18,0.12,0.18,0.18,0.18,0.16,0.16,0.16,0.14,0.2,0.14,0.1,0.14,0.2,0.2,0.08,0.13,0.18,0.178,0.22000000000000003,0.236,0.238,0.23399999999999999,0.246,0.21200000000000002,0.16,0.14200000000000002,0.18,0.16399999999999998,0.176,0.186,0.16799999999999998,0.164,0.144,0.184,0.156,0.128,0.128,0.16,0.184,0.08,0.11200000000000002,0.1741666666666667,0.17,0.18,0.12,0.2,0.14,0.22,0.18,0.06,0.08,0.16,0.12,0.16,0.14,0.16,0.14,0.08,0.12,0.1,0.08,0.08,0.08,0.1,0.04,0.04,0.04,0.19,0.26,0.34,0.27,0.33,0.28,0.24,0.26,0.27,0.2,0.18,0.2,0.27,0.18,0.2,0.24,0.22,0.26,0.22,0.18,0.22,0.24,0.12,0.15,0.34,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,4,2,0.999,0.002,1254,0.17,0.06,0.19,0.26,0.23,0.23,0.16,0.2,0.17,0.16,0.2,0.19,0.19,0.13,0.23,0.13,0.26,0.2,0.2,0.16,0.16,0.2,0.1,0.19,0.18,0.176,0.12,0.192,0.23399999999999999,0.21000000000000002,0.20800000000000002,0.18,0.164,0.17400000000000002,0.138,0.184,0.174,0.168,0.132,0.22000000000000003,0.164,0.246,0.178,0.192,0.144,0.17,0.19,0.11800000000000002,0.144,0.17583333333333334,0.15,0.06,0.06,0.1,0.1,0.13,0.16,0.06,0.13,0.1,0.1,0.06,0.06,0.07,0.16,0.13,0.19,0.1,0.13,0.1,0.07,0.1,0.06,0.0,0.0,0.2,0.29,0.35,0.29,0.26,0.26,0.23,0.23,0.23,0.17,0.23,0.23,0.26,0.23,0.32,0.23,0.29,0.23,0.23,0.17,0.26,0.23,0.2,0.25,0.35,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,2,3,1,0.999,0.002,1254,0.18,0.24,0.18,0.24,0.25,0.24,0.22,0.18,0.14,0.2,0.22,0.18,0.18,0.22,0.14,0.12,0.18,0.14,0.12,0.14,0.14,0.18,0.12,0.12,0.18,0.184,0.22000000000000003,0.22000000000000003,0.246,0.252,0.24,0.21600000000000003,0.164,0.17,0.20400000000000001,0.192,0.18,0.20400000000000001,0.20800000000000002,0.144,0.152,0.21200000000000002,0.17600000000000002,0.132,0.148,0.14,0.144,0.11200000000000002,0.126,0.18275,0.17,0.14,0.16,0.22,0.16,0.2,0.18,0.06,0.14,0.18,0.12,0.1,0.14,0.18,0.12,0.1,0.14,0.14,0.1,0.12,0.06,0.06,0.08,0.07,0.06,0.2,0.26,0.3,0.28,0.31,0.28,0.24,0.26,0.27,0.24,0.24,0.24,0.3,0.24,0.2,0.24,0.28,0.32,0.2,0.2,0.26,0.18,0.14,0.22,0.32,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,1,1,0.999,0.002,1254,0.18,0.18,0.22,0.18,0.24,0.25,0.22,0.22,0.18,0.22,0.18,0.14,0.18,0.22,0.24,0.2,0.24,0.12,0.1,0.14,0.16,0.18,0.16,0.17,0.18,0.178,0.188,0.20800000000000002,0.18,0.202,0.242,0.20400000000000001,0.188,0.184,0.22400000000000003,0.188,0.158,0.192,0.2,0.184,0.176,0.21600000000000003,0.152,0.12,0.128,0.168,0.13599999999999998,0.16799999999999998,0.164,0.18116666666666664,0.17,0.16,0.14,0.14,0.12,0.16,0.08,0.12,0.16,0.2,0.12,0.1,0.14,0.1,0.02,0.1,0.08,0.12,0.06,0.1,0.14,0.06,0.12,0.08,0.02,0.19,0.22,0.26,0.22,0.25,0.28,0.26,0.24,0.24,0.24,0.3,0.29,0.28,0.26,0.26,0.22,0.26,0.22,0.18,0.14,0.24,0.18,0.22,0.26,0.3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,1,1,0.999,0.002,1254,0.19,0.2,0.24,0.2,0.18,0.25,0.28,0.22,0.18,0.24,0.24,0.22,0.16,0.18,0.14,0.2,0.2,0.14,0.14,0.14,0.14,0.14,0.18,0.13,0.18,0.19,0.18,0.20800000000000002,0.20400000000000001,0.192,0.274,0.28600000000000003,0.22999999999999998,0.20800000000000002,0.244,0.21600000000000003,0.202,0.148,0.20400000000000001,0.136,0.188,0.2,0.16,0.152,0.124,0.144,0.152,0.15999999999999998,0.132,0.18891666666666668,0.18,0.14,0.08,0.16,0.14,0.22,0.27,0.16,0.14,0.18,0.16,0.14,0.1,0.14,0.1,0.14,0.14,0.08,0.1,0.06,0.12,0.12,0.04,0.09,0.04,0.2,0.22,0.28,0.28,0.28,0.36,0.3,0.35,0.28,0.28,0.24,0.27,0.2,0.34,0.2,0.22,0.32,0.28,0.24,0.16,0.2,0.18,0.24,0.19,0.36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,3,2,1,0.999,0.002,1254,0.19,0.24,0.2,0.24,0.24,0.24,0.2,0.18,0.16,0.26,0.18,0.16,0.14,0.2,0.14,0.16,0.14,0.16,0.14,0.12,0.14,0.1,0.12,0.17,0.18,0.186,0.22000000000000003,0.21600000000000003,0.244,0.244,0.268,0.2,0.176,0.20400000000000001,0.23600000000000004,0.22000000000000003,0.164,0.152,0.21800000000000003,0.128,0.152,0.156,0.176,0.152,0.154,0.148,0.128,0.132,0.172,0.18525,0.16,0.16,0.18,0.2,0.2,0.18,0.12,0.08,0.14,0.14,0.14,0.14,0.12,0.18,0.1,0.1,0.12,0.14,0.12,0.08,0.1,0.08,0.08,0.11,0.08,0.2,0.3,0.28,0.32,0.3,0.34,0.24,0.26,0.29,0.28,0.3,0.18,0.2,0.29,0.14,0.2,0.24,0.26,0.2,0.27,0.22,0.24,0.2,0.22,0.34,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,2,1,0.999,0.002,1254,0.19,0.31,0.2,0.24,0.25,0.24,0.22,0.18,0.2,0.24,0.2,0.16,0.14,0.14,0.22,0.14,0.16,0.14,0.18,0.16,0.18,0.1,0.1,0.04,0.18,0.184,0.242,0.188,0.248,0.242,0.256,0.202,0.172,0.20600000000000002,0.20800000000000002,0.188,0.18,0.168,0.166,0.188,0.152,0.164,0.148,0.164,0.128,0.15999999999999998,0.124,0.132,0.08,0.17875,0.17,0.12,0.12,0.2,0.2,0.2,0.12,0.1,0.14,0.12,0.12,0.14,0.12,0.12,0.12,0.1,0.12,0.08,0.12,0.08,0.08,0.08,0.08,0.0,0.0,0.19,0.32,0.24,0.34,0.28,0.34,0.27,0.24,0.27,0.24,0.22,0.22,0.26,0.27,0.22,0.22,0.22,0.2,0.2,0.16,0.18,0.24,0.2,0.19,0.34,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,4,2,0.999,0.002,1254,0.18,0.2,0.19,0.19,0.22,0.27,0.26,0.17,0.17,0.12,0.19,0.17,0.17,0.15,0.2,0.12,0.17,0.17,0.07,0.15,0.17,0.17,0.12,0.14,0.17,0.176,0.198,0.188,0.21200000000000002,0.22599999999999998,0.27,0.23199999999999998,0.19,0.162,0.154,0.186,0.184,0.19,0.138,0.192,0.136,0.172,0.16999999999999998,0.08,0.144,0.186,0.172,0.13199999999999998,0.124,0.17558333333333334,0.15,0.14,0.15,0.17,0.19,0.15,0.12,0.12,0.1,0.12,0.15,0.17,0.1,0.1,0.1,0.07,0.12,0.12,0.02,0.1,0.07,0.15,0.12,0.05,0.02,0.2,0.27,0.22,0.27,0.29,0.38,0.32,0.27,0.22,0.29,0.2,0.21,0.33,0.17,0.24,0.22,0.21,0.21,0.22,0.2,0.27,0.22,0.15,0.16,0.38,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,3,1,0.999,0.002,1254,0.17,0.2,0.22,0.31,0.17,0.22,0.17,0.17,0.09,0.17,0.29,0.2,0.14,0.14,0.14,0.14,0.11,0.14,0.11,0.14,0.14,0.14,0.06,0.12,0.17,0.174,0.22000000000000003,0.20400000000000001,0.31,0.192,0.20400000000000001,0.186,0.158,0.10600000000000001,0.158,0.256,0.188,0.11400000000000002,0.15,0.154,0.152,0.146,0.158,0.128,0.11800000000000002,0.166,0.134,0.086,0.08399999999999999,0.16441666666666668,0.16,0.17,0.14,0.25,0.14,0.17,0.14,0.11,0.09,0.11,0.14,0.11,0.0,0.09,0.09,0.11,0.11,0.11,0.11,0.03,0.09,0.11,0.03,0.0,0.0,0.19,0.31,0.26,0.37,0.26,0.23,0.23,0.2,0.17,0.2,0.31,0.23,0.17,0.26,0.26,0.2,0.26,0.26,0.17,0.17,0.26,0.14,0.17,0.12,0.37,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,1,1,0.999,0.002,1254,0.17,0.14,0.16,0.26,0.24,0.22,0.18,0.17,0.16,0.13,0.15,0.2,0.17,0.14,0.18,0.15,0.21,0.14,0.12,0.18,0.14,0.13,0.18,0.15,0.17,0.17400000000000002,0.166,0.16799999999999998,0.262,0.23399999999999999,0.21800000000000003,0.178,0.158,0.16599999999999998,0.16,0.15,0.20600000000000002,0.19,0.158,0.194,0.156,0.21800000000000003,0.16,0.12,0.16199999999999998,0.178,0.134,0.20400000000000001,0.144,0.17741666666666667,0.17,0.12,0.15,0.25,0.15,0.19,0.13,0.13,0.15,0.13,0.11,0.2,0.14,0.14,0.14,0.12,0.19,0.13,0.1,0.12,0.14,0.13,0.17,0.13,0.1,0.19,0.22,0.19,0.28,0.27,0.26,0.2,0.18,0.19,0.24,0.19,0.23,0.24,0.19,0.29,0.2,0.27,0.2,0.13,0.18,0.24,0.15,0.25,0.16,0.29,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,3,1,0.999,0.002,1254,0.17,0.22,0.17,0.27,0.21,0.21,0.17,0.15,0.17,0.22,0.19,0.17,0.12,0.17,0.15,0.15,0.12,0.12,0.12,0.15,0.15,0.22,0.12,0.05,0.17,0.174,0.22199999999999998,0.188,0.264,0.21400000000000002,0.21600000000000003,0.184,0.134,0.166,0.244,0.18,0.17,0.142,0.186,0.13799999999999998,0.148,0.152,0.132,0.132,0.136,0.144,0.184,0.118,0.05600000000000001,0.16766666666666669,0.16,0.19,0.14,0.17,0.14,0.17,0.12,0.02,0.12,0.2,0.15,0.1,0.12,0.17,0.12,0.05,0.12,0.07,0.07,0.07,0.1,0.07,0.02,0.0,0.0,0.19,0.29,0.29,0.33,0.27,0.26,0.29,0.2,0.22,0.29,0.2,0.22,0.2,0.22,0.15,0.22,0.2,0.2,0.2,0.17,0.2,0.24,0.2,0.14,0.33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,2,4,1,0.999,0.002,1254,0.15,0.21,0.19,0.22,0.21,0.24,0.19,0.15,0.17,0.2,0.19,0.15,0.17,0.2,0.17,0.15,0.17,0.15,0.07,0.17,0.17,0.17,0.07,0.11,0.17,0.16399999999999998,0.21999999999999997,0.22199999999999998,0.22800000000000004,0.20400000000000001,0.22000000000000003,0.196,0.148,0.172,0.188,0.16,0.142,0.166,0.21200000000000002,0.14200000000000002,0.142,0.14200000000000002,0.128,0.122,0.136,0.152,0.176,0.068,0.10200000000000001,0.16466666666666668,0.15,0.15,0.17,0.17,0.12,0.12,0.07,0.1,0.15,0.15,0.1,0.07,0.1,0.15,0.05,0.07,0.05,0.07,0.05,0.02,0.07,0.15,0.02,0.0,0.0,0.19,0.29,0.29,0.29,0.24,0.29,0.31,0.22,0.22,0.22,0.2,0.2,0.2,0.29,0.17,0.22,0.22,0.17,0.22,0.2,0.2,0.22,0.1,0.21,0.31,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
