date_range,year,start_watch_time,buy_time,sell_time,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2000-08-12/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,3,1,0.999,0.002,1254,1.5553,1.0199,0.1
2000-08-13/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,3,1,0.999,0.002,1254,1.5553,1.0199,0.1
2000-08-03/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,3,1,0.999,0.002,1254,1.5476,1.0197,0.1
2000-08-03/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,3,1,0.999,0.002,1254,1.5476,1.0197,0.1
2023-01-03/2023-06-23,2023,Open,Close,Open,nsmallest,-999,3,3,1,0.999,0.002,1254,1.0091,1.0196,0.16
2023-01-03/2023-06-23,2023,Close,Close,Open,nsmallest,-999,3,3,1,0.999,0.002,1254,1.0091,1.0196,0.16
2023-01-05/2023-12-23,2023,Close,Open,Open,nsmallest,-999,4,1,1,0.999,0.002,1254,1.0176,1.0183,0.22
2023-01-05/2023-12-23,2023,Open,Open,Open,nsmallest,-999,4,1,1,0.999,0.002,1254,1.0176,1.0183,0.22
2023-01-04/2023-06-23,2023,Open,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.0084,1.0182,0.17
2023-01-04/2023-06-23,2023,Close,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.0084,1.0182,0.17
2023-01-06/2023-12-23,2023,Close,Close,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,1.0171,1.0178,0.23
2023-01-06/2023-12-23,2023,Open,Close,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,1.0171,1.0178,0.23
2000-08-13/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,2,1,0.999,0.002,1254,1.478,1.0176,0.12
2000-08-14/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,2,1,0.999,0.002,1254,1.478,1.0176,0.12
2000-08-13/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,2,1,0.999,0.002,1254,1.478,1.0176,0.12
2000-08-14/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,2,1,0.999,0.002,1254,1.478,1.0176,0.12
2000-08-12/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,2,1,0.999,0.002,1254,1.478,1.0176,0.12
2000-08-12/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,2,1,0.999,0.002,1254,1.478,1.0176,0.12
2000-08-04/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,2,1,0.999,0.002,1254,1.4707,1.0174,0.12
2000-08-04/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,2,1,0.999,0.002,1254,1.4707,1.0174,0.12
2000-08-10/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,1.4197,1.0158,0.17
2000-08-10/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,1.4197,1.0158,0.17
2000-08-01/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,1.4126,1.0155,0.17
2000-08-01/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,1.4126,1.0155,0.17
2023-01-04/2023-06-23,2023,Open,Close,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,1.0071,1.0154,0.26
2023-01-04/2023-06-23,2023,Close,Close,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,1.0071,1.0154,0.26
2023-01-02/2023-06-23,2023,Close,Close,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,1.0072,1.0153,0.3
2023-01-02/2023-06-23,2023,Open,Close,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,1.0072,1.0153,0.3
2000-08-11/2022-12-31,2000,Open,Close,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,1.3822,1.0146,0.2
2000-08-11/2022-12-31,2000,Close,Close,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,1.3822,1.0146,0.2
2000-08-09/2022-12-31,2000,Close,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,1.3738,1.0143,0.15
2000-08-04/2022-12-31,2000,Open,Close,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,1.3753,1.0143,0.2
2000-08-09/2022-12-31,2000,Open,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,1.3738,1.0143,0.15
2000-08-04/2022-12-31,2000,Close,Close,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,1.3753,1.0143,0.2
2000-08-02/2022-12-31,2000,Close,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,1.367,1.014,0.15
2000-08-02/2022-12-31,2000,Open,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,1.367,1.014,0.15
2023-01-03/2023-06-23,2023,Close,Close,Close,nsmallest,-999,3,1,2,0.999,0.002,1254,1.0065,1.0139,0.17
2023-01-03/2023-06-23,2023,Open,Close,Close,nsmallest,-999,3,1,2,0.999,0.002,1254,1.0065,1.0139,0.17
2000-08-10/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.2913,1.0115,0.17
2000-08-10/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.2913,1.0115,0.17
2000-08-13/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2898,1.0114,0.12
2000-08-12/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2898,1.0114,0.12
2000-08-14/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2898,1.0114,0.12
2000-08-14/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2898,1.0114,0.12
2000-08-12/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2898,1.0114,0.12
2000-08-13/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2898,1.0114,0.12
2000-08-03/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,1.2855,1.0113,0.18
2000-08-03/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,1.2855,1.0113,0.18
2000-08-05/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2834,1.0112,0.12
2000-08-02/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.2849,1.0112,0.17
2000-08-07/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2834,1.0112,0.12
2000-08-07/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2834,1.0112,0.12
2000-08-02/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.2849,1.0112,0.17
2000-08-05/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2834,1.0112,0.12
2000-08-06/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2834,1.0112,0.12
2000-08-06/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2834,1.0112,0.12
2023-01-02/2023-06-23,2023,Close,Close,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,1.0052,1.011,0.17
2023-01-02/2023-06-23,2023,Open,Close,Open,nsmallest,-999,3,2,2,0.999,0.002,1254,1.0052,1.011,0.17
2000-08-10/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,1.2578,1.0103,0.18
2000-08-10/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,1.2578,1.0103,0.18
2023-01-03/2023-06-23,2023,Close,Open,Open,nsmallest,-999,3,1,1,0.999,0.002,1254,1.0045,1.0096,0.14
2023-01-03/2023-06-23,2023,Open,Open,Open,nsmallest,-999,3,1,1,0.999,0.002,1254,1.0045,1.0096,0.14
2000-08-10/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,1.2305,1.0093,0.17
2000-08-10/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,1.2305,1.0093,0.17
2000-08-01/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,1.2244,1.0091,0.17
2023-01-02/2023-06-23,2023,Close,Close,Close,nsmallest,-999,2,2,2,0.999,0.002,1254,1.0043,1.0091,0.21
2023-01-02/2023-06-23,2023,Open,Close,Close,nsmallest,-999,2,2,2,0.999,0.002,1254,1.0043,1.0091,0.21
2000-08-01/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,1.2244,1.0091,0.17
2023-01-03/2023-06-23,2023,Close,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,1.0042,1.009,0.17
2023-01-03/2023-06-23,2023,Open,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,1.0042,1.009,0.17
2023-01-06/2023-12-23,2023,Open,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.0086,1.0089,0.18
2023-01-02/2023-06-23,2023,Open,Close,Close,nsmallest,-999,2,1,2,0.999,0.002,1254,1.0042,1.0089,0.18
2023-01-06/2023-12-23,2023,Close,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.0086,1.0089,0.18
2023-01-02/2023-06-23,2023,Close,Close,Close,nsmallest,-999,2,1,2,0.999,0.002,1254,1.0042,1.0089,0.18
2000-08-10/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,3,1,0.999,0.002,1254,1.2144,1.0087,0.1
2000-08-10/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,3,1,0.999,0.002,1254,1.2144,1.0087,0.1
2000-08-09/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,1.2101,1.0086,0.09
2000-08-09/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,1.2101,1.0086,0.09
2000-08-02/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,3,1,0.999,0.002,1254,1.2084,1.0085,0.1
2000-08-02/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,3,1,0.999,0.002,1254,1.2084,1.0085,0.1
2000-08-12/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,1.2049,1.0084,0.1
2000-08-14/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,1.2049,1.0084,0.1
2000-08-13/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,1.2049,1.0084,0.1
2000-08-12/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,1.2049,1.0084,0.1
2000-08-14/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,1.2049,1.0084,0.1
2000-08-13/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,1.2049,1.0084,0.1
2000-08-03/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,1.1989,1.0081,0.1
2000-08-03/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,1.1989,1.0081,0.1
2000-08-13/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,3,1,0.999,0.002,1254,1.191,1.0078,0.1
2000-08-12/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,3,1,0.999,0.002,1254,1.191,1.0078,0.1
2000-08-14/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,3,1,0.999,0.002,1254,1.191,1.0078,0.1
2000-08-12/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,3,1,0.999,0.002,1254,1.191,1.0078,0.1
2000-08-13/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,3,1,0.999,0.002,1254,1.191,1.0078,0.1
2000-08-14/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,3,1,0.999,0.002,1254,1.191,1.0078,0.1
2000-08-14/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.1842,1.0076,0.15
2000-08-12/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.1842,1.0076,0.15
2000-08-14/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.1842,1.0076,0.15
2000-08-13/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.1842,1.0076,0.15
2000-08-12/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.1842,1.0076,0.15
2000-08-13/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.1842,1.0076,0.15
2000-08-05/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,3,1,0.999,0.002,1254,1.185,1.0076,0.1
2000-08-06/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,3,1,0.999,0.002,1254,1.185,1.0076,0.1
2000-08-05/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,3,1,0.999,0.002,1254,1.185,1.0076,0.1
2000-08-07/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,3,1,0.999,0.002,1254,1.185,1.0076,0.1
2000-08-06/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,3,1,0.999,0.002,1254,1.185,1.0076,0.1
2000-08-07/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,3,1,0.999,0.002,1254,1.185,1.0076,0.1
2023-01-05/2023-12-23,2023,Open,Open,Open,nsmallest,-999,4,1,2,0.999,0.002,1254,1.0072,1.0075,0.26
2023-01-05/2023-12-23,2023,Close,Open,Open,nsmallest,-999,4,1,2,0.999,0.002,1254,1.0072,1.0075,0.26
2000-08-04/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.1783,1.0073,0.15
2000-08-04/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,3,2,0.999,0.002,1254,1.1783,1.0073,0.15
2000-08-12/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,1.1722,1.0071,0.2
2000-08-13/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,1.1722,1.0071,0.2
2000-08-14/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,1.1722,1.0071,0.2
2000-08-12/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,1.1722,1.0071,0.2
2000-08-13/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,1.1722,1.0071,0.2
2000-08-14/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,1.1722,1.0071,0.2
2000-08-04/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,1.1663,1.0069,0.2
2000-08-04/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,1.1663,1.0069,0.2
2023-01-03/2023-06-23,2023,Close,Close,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,1.0031,1.0067,0.22
2023-01-03/2023-06-23,2023,Open,Close,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,1.0031,1.0067,0.22
2000-08-03/2022-12-31,2000,Open,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.143,1.006,0.16
2000-08-03/2022-12-31,2000,Close,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.143,1.006,0.16
2000-08-08/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,1.1342,1.0056,0.15
2000-08-08/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,1.1342,1.0056,0.15
2023-01-05/2023-12-23,2023,Close,Close,Close,nsmallest,-999,3,1,2,0.999,0.002,1254,1.005,1.0052,0.24
2023-01-05/2023-12-23,2023,Open,Close,Close,nsmallest,-999,3,1,2,0.999,0.002,1254,1.005,1.0052,0.24
2000-08-11/2022-12-31,2000,Close,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.1198,1.0051,0.16
2000-08-11/2022-12-31,2000,Open,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.1198,1.0051,0.16
2023-01-06/2023-12-23,2023,Close,Open,Close,nsmallest,-999,3,3,1,0.999,0.002,1254,1.0047,1.0049,0.14
2023-01-06/2023-12-23,2023,Open,Open,Close,nsmallest,-999,3,3,1,0.999,0.002,1254,1.0047,1.0049,0.14
2023-01-06/2023-12-23,2023,Close,Close,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,1.0024,1.0025,0.19
2023-01-06/2023-12-23,2023,Open,Close,Close,nsmallest,-999,4,1,2,0.999,0.002,1254,1.0024,1.0025,0.19
2000-08-05/2022-12-31,2000,Close,Close,Open,nsmallest,-999,3,3,1,0.999,0.002,1254,1.0563,1.0024,0.09
2000-08-06/2022-12-31,2000,Close,Close,Open,nsmallest,-999,3,3,1,0.999,0.002,1254,1.0563,1.0024,0.09
2000-08-06/2022-12-31,2000,Open,Close,Open,nsmallest,-999,3,3,1,0.999,0.002,1254,1.0563,1.0024,0.09
2000-08-05/2022-12-31,2000,Open,Close,Open,nsmallest,-999,3,3,1,0.999,0.002,1254,1.0563,1.0024,0.09
2000-08-07/2022-12-31,2000,Open,Close,Open,nsmallest,-999,3,3,1,0.999,0.002,1254,1.0563,1.0024,0.09
2000-08-07/2022-12-31,2000,Close,Close,Open,nsmallest,-999,3,3,1,0.999,0.002,1254,1.0563,1.0024,0.09
2023-01-06/2023-12-23,2023,Open,Open,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,1.0017,1.0018,0.05
2023-01-06/2023-12-23,2023,Close,Open,Close,nsmallest,-999,4,3,1,0.999,0.002,1254,1.0017,1.0018,0.05
2000-08-13/2022-12-31,2000,Open,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.0278,1.0012,0.15
2000-08-14/2022-12-31,2000,Close,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.0278,1.0012,0.15
2000-08-12/2022-12-31,2000,Open,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.0278,1.0012,0.15
2000-08-14/2022-12-31,2000,Open,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.0278,1.0012,0.15
2000-08-13/2022-12-31,2000,Close,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.0278,1.0012,0.15
2000-08-09/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,1.0262,1.0012,0.14
2000-08-12/2022-12-31,2000,Close,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.0278,1.0012,0.15
2000-08-09/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,3,2,0.999,0.002,1254,1.0262,1.0012,0.14
2000-08-04/2022-12-31,2000,Close,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.0227,1.001,0.15
2000-08-01/2022-12-31,2000,Close,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,1.0227,1.001,0.17
2000-08-04/2022-12-31,2000,Open,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,1.0227,1.001,0.15
2000-08-01/2022-12-31,2000,Open,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,1.0227,1.001,0.17
2023-01-06/2023-12-23,2023,Open,Close,Open,nsmallest,-999,2,2,2,0.999,0.002,1254,1.0009,1.0009,0.24
2023-01-06/2023-12-23,2023,Close,Close,Open,nsmallest,-999,2,2,2,0.999,0.002,1254,1.0009,1.0009,0.24
2000-08-14/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,1.0117,1.0005,0.12
2000-08-13/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,1.0117,1.0005,0.12
2000-08-13/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,1.0117,1.0005,0.12
2000-08-14/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,1.0117,1.0005,0.12
2000-08-12/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,1.0117,1.0005,0.12
2000-08-12/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,1.0117,1.0005,0.12
2000-08-04/2022-12-31,2000,Close,Close,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,1.0066,1.0003,0.12
2000-08-04/2022-12-31,2000,Open,Close,Open,nsmallest,-999,4,2,1,0.999,0.002,1254,1.0066,1.0003,0.12
2000-08-08/2022-12-31,2000,Close,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9944,0.9997,0.16
2000-08-08/2022-12-31,2000,Open,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9944,0.9997,0.16
2000-08-04/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9771,0.999,0.15
2000-08-04/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9771,0.999,0.15
2023-01-05/2023-12-23,2023,Close,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,0.9987,0.9987,0.22
2023-01-05/2023-12-23,2023,Open,Open,Close,nsmallest,-999,4,1,1,0.999,0.002,1254,0.9987,0.9987,0.22
2000-08-09/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,0.9684,0.9986,0.17
2000-08-09/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,0.9684,0.9986,0.17
2000-08-06/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,2,2,0.999,0.002,1254,0.9677,0.9985,0.17
2000-08-06/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,2,2,0.999,0.002,1254,0.9677,0.9985,0.17
2000-08-07/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,2,2,0.999,0.002,1254,0.9677,0.9985,0.17
2000-08-07/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,2,2,0.999,0.002,1254,0.9677,0.9985,0.17
2000-08-05/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,2,2,0.999,0.002,1254,0.9677,0.9985,0.17
2000-08-05/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,2,2,0.999,0.002,1254,0.9677,0.9985,0.17
2000-08-02/2022-12-31,2000,Open,Close,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,0.9635,0.9983,0.17
2000-08-02/2022-12-31,2000,Close,Close,Close,nsmallest,-999,3,2,2,0.999,0.002,1254,0.9635,0.9983,0.17
2000-08-04/2022-12-31,2000,Open,Close,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,0.9573,0.9981,0.12
2000-08-04/2022-12-31,2000,Close,Close,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,0.9573,0.9981,0.12
2023-01-06/2023-12-23,2023,Open,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,0.9981,0.998,0.18
2000-08-11/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9572,0.998,0.15
2023-01-06/2023-12-23,2023,Close,Close,Open,nsmallest,-999,3,3,2,0.999,0.002,1254,0.9981,0.998,0.18
2000-08-11/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9572,0.998,0.15
2000-08-02/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,0.9537,0.9979,0.16
2000-08-02/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,0.9537,0.9979,0.16
2000-08-11/2022-12-31,2000,Close,Close,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,0.9409,0.9973,0.16
2000-08-14/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,2,2,0.999,0.002,1254,0.9414,0.9973,0.19
2000-08-12/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,2,2,0.999,0.002,1254,0.9414,0.9973,0.19
2000-08-13/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,2,2,0.999,0.002,1254,0.9414,0.9973,0.19
2000-08-13/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,2,2,0.999,0.002,1254,0.9414,0.9973,0.19
2000-08-14/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,2,2,0.999,0.002,1254,0.9414,0.9973,0.19
2000-08-11/2022-12-31,2000,Open,Close,Close,nsmallest,-999,4,3,2,0.999,0.002,1254,0.9409,0.9973,0.16
2000-08-12/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,2,2,0.999,0.002,1254,0.9414,0.9973,0.19
2023-01-02/2023-06-23,2023,Open,Close,Open,nsmallest,-999,2,2,1,0.999,0.002,1254,0.9987,0.9972,0.1
2023-01-02/2023-06-23,2023,Close,Close,Open,nsmallest,-999,2,2,1,0.999,0.002,1254,0.9987,0.9972,0.1
2000-08-08/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,2,2,0.999,0.002,1254,0.9367,0.9971,0.19
2000-08-08/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,2,2,0.999,0.002,1254,0.9367,0.9971,0.19
2000-08-02/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,2,2,0.999,0.002,1254,0.932,0.9969,0.19
2000-08-02/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,2,2,0.999,0.002,1254,0.932,0.9969,0.19
2000-08-04/2022-12-31,2000,Close,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9307,0.9968,0.15
2000-08-04/2022-12-31,2000,Open,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9307,0.9968,0.15
2000-08-10/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9234,0.9964,0.16
2000-08-10/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9234,0.9964,0.16
2000-08-03/2022-12-31,2000,Open,Close,Open,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9188,0.9962,0.16
2000-08-03/2022-12-31,2000,Close,Close,Open,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9188,0.9962,0.16
2000-08-11/2022-12-31,2000,Open,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9183,0.9962,0.15
2000-08-11/2022-12-31,2000,Close,Close,Close,nsmallest,-999,2,3,2,0.999,0.002,1254,0.9183,0.9962,0.15
2023-01-04/2023-06-23,2023,Open,Close,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,0.9982,0.9961,0.16
2023-01-04/2023-06-23,2023,Close,Close,Open,nsmallest,-999,4,2,2,0.999,0.002,1254,0.9982,0.9961,0.16
2000-08-10/2022-12-31,2000,Close,Close,Close,nsmallest,-999,2,2,1,0.999,0.002,1254,0.9127,0.9959,0.11
