date_range,year,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2015-01-07/2015-12-31,2015,nsmallest,-999,4,3,1,0.999,0.002,1254,3.4816,3.5707,0.23
2009-01-05/2009-12-31,2009,nsmallest,-999,2,3,1,0.999,0.002,1254,3.5048,3.5694,0.2
2013-01-04/2013-12-31,2013,nsmallest,-999,3,2,3,0.999,0.002,1254,3.5166,3.569,0.5
2014-01-02/2014-12-31,2014,nsmallest,-999,4,4,2,0.999,0.002,1254,3.5394,3.5673,0.39
2018-01-05/2018-12-31,2018,nsmallest,-999,3,3,3,0.999,0.002,1254,3.5014,3.566,0.51
2018-01-02/2018-12-31,2018,nsmallest,-999,3,2,2,0.999,0.002,1254,3.5355,3.5633,0.28
2014-01-07/2014-12-31,2014,nsmallest,-999,3,1,2,0.999,0.002,1254,3.4741,3.5628,0.37
2017-01-04/2017-12-31,2017,nsmallest,-999,4,2,1,0.999,0.002,1254,3.5092,3.5614,0.24
2013-01-02/2013-12-31,2013,nsmallest,-999,3,1,2,0.999,0.002,1254,3.5298,3.5575,0.35
2000-08-11/2022-12-31,2000,nsmallest,-999,2,4,3,0.999,0.002,1254,2165097772983.2856,3.5563,0.44
2009-01-05/2009-12-31,2009,nsmallest,-999,4,2,3,0.999,0.002,1254,3.4897,3.5539,0.43
2016-01-06/2016-12-31,2016,nsmallest,-999,3,1,3,0.999,0.002,1254,3.4894,3.5536,0.48
2001-01-04/2001-12-31,2001,nsmallest,-999,4,4,3,0.999,0.002,1254,3.5004,3.5524,0.61
2000-08-03/2022-12-31,2000,nsmallest,-999,2,4,3,0.999,0.002,1254,2154298213433.015,3.5511,0.44
2018-01-01/2018-12-31,2018,nsmallest,-999,3,2,2,0.999,0.002,1254,3.5355,3.5509,0.28
2017-01-02/2017-12-31,2017,nsmallest,-999,3,1,2,0.999,0.002,1254,3.5216,3.5492,0.41
2017-01-03/2017-12-31,2017,nsmallest,-999,4,2,1,0.999,0.002,1254,3.5057,3.5454,0.24
2021-01-05/2021-12-31,2021,nsmallest,-999,4,3,3,0.999,0.002,1254,3.4766,3.5403,0.43
2008-01-03/2008-12-31,2008,nsmallest,-999,2,3,1,0.999,0.002,1254,3.5123,3.5397,0.16
2000-08-03/2022-12-31,2000,nsmallest,-999,4,4,2,0.999,0.002,1254,1972094906749.6873,3.5371,0.31
2017-01-06/2017-12-31,2017,nsmallest,-999,4,2,2,0.999,0.002,1254,3.46,3.5356,0.32
2014-01-06/2014-12-31,2014,nsmallest,-999,3,3,2,0.999,0.002,1254,3.4601,3.5356,0.34
2014-01-02/2014-12-31,2014,nsmallest,-999,4,4,1,0.999,0.002,1254,3.5059,3.5333,0.16
2008-01-02/2008-12-31,2008,nsmallest,-999,2,3,1,0.999,0.002,1254,3.5123,3.5274,0.16
2013-01-04/2013-12-31,2013,nsmallest,-999,2,4,2,0.999,0.002,1254,3.4754,3.5268,0.37
2001-01-02/2001-12-31,2001,nsmallest,-999,4,2,1,0.999,0.002,1254,3.4941,3.5213,0.36
2020-01-06/2020-12-31,2020,nsmallest,-999,2,4,3,0.999,0.002,1254,3.458,3.5211,0.41
2021-01-05/2021-12-31,2021,nsmallest,-999,2,3,1,0.999,0.002,1254,3.4579,3.521,0.2
2019-01-04/2019-12-31,2019,nsmallest,-999,3,3,1,0.999,0.002,1254,3.4667,3.5178,0.19
2023-01-06/2023-12-23,2023,nsmallest,-999,4,2,3,0.999,0.002,1254,3.3456,3.5137,0.32
2019-01-07/2019-12-31,2019,nsmallest,-999,2,4,3,0.999,0.002,1254,3.427,3.5136,0.41
2016-01-04/2016-12-31,2016,nsmallest,-999,3,4,3,0.999,0.002,1254,3.4745,3.5136,0.46
2015-01-06/2015-12-31,2015,nsmallest,-999,3,2,3,0.999,0.002,1254,3.437,3.5116,0.48
2008-01-04/2008-12-31,2008,nsmallest,-999,2,4,2,0.999,0.002,1254,3.4711,3.5101,0.32
2010-01-01/2010-12-31,2010,nsmallest,-999,2,3,2,0.999,0.002,1254,3.4922,3.5073,0.27
2020-01-07/2020-12-31,2020,nsmallest,-999,4,1,1,0.999,0.002,1254,3.4302,3.5046,0.24
2012-01-04/2012-12-31,2012,nsmallest,-999,4,4,2,0.999,0.002,1254,3.4639,3.5027,0.29
2002-01-02/2002-12-31,2002,nsmallest,-999,4,1,3,0.999,0.002,1254,3.4758,3.5027,0.49
2021-01-05/2021-12-31,2021,nsmallest,-999,3,2,3,0.999,0.002,1254,3.4397,3.5023,0.38
2006-01-06/2006-12-31,2006,nsmallest,-999,3,4,2,0.999,0.002,1254,3.4274,3.5017,0.39
2020-01-02/2020-12-31,2020,nsmallest,-999,3,4,3,0.999,0.002,1254,3.4846,3.4996,0.43
2011-01-05/2011-12-31,2011,nsmallest,-999,3,3,3,0.999,0.002,1254,3.4354,3.4978,0.32
2015-01-05/2015-12-31,2015,nsmallest,-999,3,2,3,0.999,0.002,1254,3.4347,3.497,0.48
2009-01-05/2009-12-31,2009,nsmallest,-999,3,2,2,0.999,0.002,1254,3.4329,3.4953,0.41
2011-01-07/2011-12-31,2011,nsmallest,-999,2,3,3,0.999,0.002,1254,3.4087,3.4944,0.38
2014-01-06/2014-12-31,2014,nsmallest,-999,4,3,3,0.999,0.002,1254,3.42,3.494,0.49
2005-01-07/2005-12-31,2005,nsmallest,-999,4,2,3,0.999,0.002,1254,3.4079,3.4936,0.5
2020-01-07/2020-12-31,2020,nsmallest,-999,3,2,1,0.999,0.002,1254,3.4193,3.4933,0.2
2020-01-06/2020-12-31,2020,nsmallest,-999,4,1,1,0.999,0.002,1254,3.4302,3.4924,0.24
2011-01-07/2011-12-31,2011,nsmallest,-999,3,2,3,0.999,0.002,1254,3.4063,3.492,0.46
2009-01-01/2009-12-31,2009,nsmallest,-999,2,4,2,0.999,0.002,1254,3.4769,3.4919,0.4
2018-01-05/2018-12-31,2018,nsmallest,-999,2,3,3,0.999,0.002,1254,3.4257,3.4878,0.47
2012-01-03/2012-12-31,2012,nsmallest,-999,4,4,2,0.999,0.002,1254,3.4604,3.4871,0.29
2023-01-03/2023-06-23,2023,nsmallest,-999,4,1,1,0.999,0.002,1254,1.794,3.4846,0.13
2009-01-02/2009-12-31,2009,nsmallest,-999,2,4,2,0.999,0.002,1254,3.4559,3.4826,0.28
2019-01-07/2019-12-31,2019,nsmallest,-999,2,3,2,0.999,0.002,1254,3.3968,3.482,0.38
2001-01-04/2001-12-31,2001,nsmallest,-999,3,3,3,0.999,0.002,1254,3.4296,3.4797,0.48
2002-01-03/2002-12-31,2002,nsmallest,-999,3,4,3,0.999,0.002,1254,3.4408,3.4792,0.28
2010-01-07/2010-12-31,2010,nsmallest,-999,4,4,2,0.999,0.002,1254,3.3939,3.4789,0.29
2008-01-02/2008-12-31,2008,nsmallest,-999,2,2,3,0.999,0.002,1254,3.4617,3.4765,0.48
2000-08-09/2022-12-31,2000,nsmallest,-999,3,4,1,0.999,0.002,1254,1310095210769.3147,3.4763,0.2
2011-01-05/2011-12-31,2011,nsmallest,-999,2,4,3,0.999,0.002,1254,3.4131,3.4747,0.34
2010-01-01/2010-12-31,2010,nsmallest,-999,4,3,3,0.999,0.002,1254,3.4557,3.4705,0.44
2016-01-05/2016-12-31,2016,nsmallest,-999,2,4,3,0.999,0.002,1254,3.4198,3.4697,0.43
2018-01-03/2018-12-31,2018,nsmallest,-999,3,4,1,0.999,0.002,1254,3.4274,3.4655,0.17
2022-01-07/2022-12-31,2022,nsmallest,-999,4,1,3,0.999,0.002,1254,3.3808,3.4652,0.51
2017-01-06/2017-12-31,2017,nsmallest,-999,4,2,3,0.999,0.002,1254,3.3902,3.463,0.49
2002-01-07/2002-12-31,2002,nsmallest,-999,4,1,3,0.999,0.002,1254,3.3768,3.461,0.48
2019-01-07/2019-12-31,2019,nsmallest,-999,4,3,2,0.999,0.002,1254,3.3764,3.4606,0.26
2010-01-01/2010-12-31,2010,nsmallest,-999,2,4,3,0.999,0.002,1254,3.444,3.4586,0.36
2016-01-05/2016-12-31,2016,nsmallest,-999,3,4,2,0.999,0.002,1254,3.4084,3.458,0.31
2021-01-04/2021-12-31,2021,nsmallest,-999,4,4,2,0.999,0.002,1254,3.407,3.4565,0.26
2017-01-02/2017-12-31,2017,nsmallest,-999,4,1,3,0.999,0.002,1254,3.4302,3.4565,0.6
2018-01-04/2018-12-31,2018,nsmallest,-999,3,1,3,0.999,0.002,1254,3.4013,3.4507,0.52
2019-01-02/2019-12-31,2019,nsmallest,-999,4,4,3,0.999,0.002,1254,3.4245,3.4507,0.42
2008-01-01/2008-12-31,2008,nsmallest,-999,4,2,1,0.999,0.002,1254,3.4472,3.4501,0.22
2014-01-01/2014-12-31,2014,nsmallest,-999,4,1,1,0.999,0.002,1254,3.4353,3.4499,0.24
2017-01-06/2017-12-31,2017,nsmallest,-999,4,1,3,0.999,0.002,1254,3.3743,3.4465,0.54
2017-01-02/2017-12-31,2017,nsmallest,-999,3,1,3,0.999,0.002,1254,3.4194,3.4456,0.54
2018-01-03/2018-12-31,2018,nsmallest,-999,3,1,3,0.999,0.002,1254,3.4074,3.4451,0.51
2014-01-01/2014-12-31,2014,nsmallest,-999,4,4,1,0.999,0.002,1254,3.4286,3.4431,0.16
2021-01-05/2021-12-31,2021,nsmallest,-999,4,2,3,0.999,0.002,1254,3.3788,3.4393,0.41
2016-01-05/2016-12-31,2016,nsmallest,-999,3,3,3,0.999,0.002,1254,3.3896,3.4386,0.5
2021-01-07/2021-12-31,2021,nsmallest,-999,3,3,2,0.999,0.002,1254,3.3517,3.4349,0.27
2001-01-05/2001-12-31,2001,nsmallest,-999,3,4,2,0.999,0.002,1254,3.3723,3.4326,0.4
2000-08-03/2022-12-31,2000,nsmallest,-999,4,4,1,0.999,0.002,1254,992178703058.8552,3.4304,0.19
2014-01-02/2014-12-31,2014,nsmallest,-999,4,3,1,0.999,0.002,1254,3.4044,3.4303,0.23
2022-01-05/2022-12-31,2022,nsmallest,-999,2,4,3,0.999,0.002,1254,3.3691,3.4293,0.2
2015-01-07/2015-12-31,2015,nsmallest,-999,3,3,1,0.999,0.002,1254,3.3458,3.4286,0.15
2007-01-04/2007-12-31,2007,nsmallest,-999,2,3,1,0.999,0.002,1254,3.3777,3.4264,0.34
2009-01-02/2009-12-31,2009,nsmallest,-999,4,4,2,0.999,0.002,1254,3.3973,3.4231,0.22
2014-01-07/2014-12-31,2014,nsmallest,-999,2,4,3,0.999,0.002,1254,3.3404,3.423,0.44
2016-01-07/2016-12-31,2016,nsmallest,-999,3,1,3,0.999,0.002,1254,3.351,3.4223,0.44
2021-01-01/2021-12-31,2021,nsmallest,-999,4,4,2,0.999,0.002,1254,3.407,3.4213,0.26
2009-01-02/2009-12-31,2009,nsmallest,-999,4,3,2,0.999,0.002,1254,3.3928,3.4186,0.28
2021-01-05/2021-12-31,2021,nsmallest,-999,4,2,2,0.999,0.002,1254,3.3583,3.4182,0.32
2017-01-06/2017-12-31,2017,nsmallest,-999,4,1,2,0.999,0.002,1254,3.3469,3.4181,0.46
2017-01-02/2017-12-31,2017,nsmallest,-999,3,3,2,0.999,0.002,1254,3.3923,3.4181,0.33
2015-01-06/2015-12-31,2015,nsmallest,-999,2,3,3,0.999,0.002,1254,3.3452,3.4163,0.38
2007-01-03/2007-12-31,2007,nsmallest,-999,2,3,1,0.999,0.002,1254,3.3777,3.4148,0.34
2000-08-14/2022-12-31,2000,nsmallest,-999,4,4,2,0.999,0.002,1254,859167120967.5863,3.414,0.3
2000-08-13/2022-12-31,2000,nsmallest,-999,4,4,2,0.999,0.002,1254,859167120967.5863,3.4135,0.3
2000-08-12/2022-12-31,2000,nsmallest,-999,4,4,2,0.999,0.002,1254,859167120967.5863,3.413,0.3
2009-01-05/2009-12-31,2009,nsmallest,-999,4,4,3,0.999,0.002,1254,3.3509,3.4105,0.52
2014-01-06/2014-12-31,2014,nsmallest,-999,2,4,3,0.999,0.002,1254,3.337,3.4078,0.44
2000-08-02/2022-12-31,2000,nsmallest,-999,4,4,2,0.999,0.002,1254,854881574789.3452,3.4071,0.3
2020-01-02/2020-12-31,2020,nsmallest,-999,4,4,3,0.999,0.002,1254,3.3916,3.4059,0.39
2016-01-07/2016-12-31,2016,nsmallest,-999,4,3,3,0.999,0.002,1254,3.3317,3.4023,0.43
2008-01-03/2008-12-31,2008,nsmallest,-999,2,2,3,0.999,0.002,1254,3.3767,3.4023,0.46
2002-01-04/2002-12-31,2002,nsmallest,-999,2,1,3,0.999,0.002,1254,3.3531,3.4012,0.47
2015-01-05/2015-12-31,2015,nsmallest,-999,2,3,3,0.999,0.002,1254,3.3419,3.4012,0.38
2001-01-02/2001-12-31,2001,nsmallest,-999,4,1,3,0.999,0.002,1254,3.374,3.3996,0.67
2012-01-05/2012-12-31,2012,nsmallest,-999,2,4,1,0.999,0.002,1254,3.3509,3.3989,0.17
2010-01-07/2010-12-31,2010,nsmallest,-999,3,1,1,0.999,0.002,1254,3.3162,3.3977,0.25
2010-01-05/2010-12-31,2010,nsmallest,-999,3,2,2,0.999,0.002,1254,3.3362,3.3954,0.37
2020-01-06/2020-12-31,2020,nsmallest,-999,4,3,2,0.999,0.002,1254,3.3353,3.3944,0.34
2000-08-08/2022-12-31,2000,nsmallest,-999,3,4,3,0.999,0.002,1254,769503843931.5424,3.3942,0.42
2018-01-02/2018-12-31,2018,nsmallest,-999,4,3,1,0.999,0.002,1254,3.3663,3.3917,0.14
2019-01-01/2019-12-31,2019,nsmallest,-999,4,2,3,0.999,0.002,1254,3.3761,3.3902,0.51
2019-01-04/2019-12-31,2019,nsmallest,-999,3,3,2,0.999,0.002,1254,3.342,3.3898,0.24
2004-01-06/2004-12-31,2004,nsmallest,-999,4,1,2,0.999,0.002,1254,3.3273,3.3861,0.56
2002-01-01/2002-12-31,2002,nsmallest,-999,2,1,3,0.999,0.002,1254,3.3706,3.3847,0.48
2023-01-06/2023-12-23,2023,nsmallest,-999,4,2,1,0.999,0.002,1254,3.2251,3.3821,0.09
2019-01-01/2019-12-31,2019,nsmallest,-999,4,1,3,0.999,0.002,1254,3.3676,3.3817,0.52
2021-01-04/2021-12-31,2021,nsmallest,-999,4,2,3,0.999,0.002,1254,3.3336,3.3812,0.49
2018-01-03/2018-12-31,2018,nsmallest,-999,2,1,2,0.999,0.002,1254,3.3448,3.3812,0.33
2010-01-04/2010-12-31,2010,nsmallest,-999,3,2,2,0.999,0.002,1254,3.3329,3.3805,0.37
2018-01-01/2018-12-31,2018,nsmallest,-999,4,3,1,0.999,0.002,1254,3.3663,3.3803,0.14
2008-01-03/2008-12-31,2008,nsmallest,-999,3,4,3,0.999,0.002,1254,3.3549,3.3802,0.43
2014-01-01/2014-12-31,2014,nsmallest,-999,3,4,2,0.999,0.002,1254,3.366,3.38,0.34
2020-01-06/2020-12-31,2020,nsmallest,-999,4,2,2,0.999,0.002,1254,3.3211,3.3798,0.37
2001-01-01/2001-12-31,2001,nsmallest,-999,2,4,2,0.999,0.002,1254,3.3617,3.3757,0.38
2004-01-05/2004-12-31,2004,nsmallest,-999,4,1,2,0.999,0.002,1254,3.3273,3.3747,0.56
2008-01-07/2008-12-31,2008,nsmallest,-999,4,3,2,0.999,0.002,1254,3.3003,3.3696,0.34
2008-01-02/2008-12-31,2008,nsmallest,-999,3,4,3,0.999,0.002,1254,3.3549,3.3689,0.43
2016-01-01/2016-12-31,2016,nsmallest,-999,2,3,1,0.999,0.002,1254,3.3653,3.3681,0.14
2014-01-07/2014-12-31,2014,nsmallest,-999,3,2,3,0.999,0.002,1254,3.2864,3.3666,0.56
2018-01-03/2018-12-31,2018,nsmallest,-999,3,3,3,0.999,0.002,1254,3.3303,3.3665,0.41
2019-01-07/2019-12-31,2019,nsmallest,-999,3,4,2,0.999,0.002,1254,3.2852,3.3653,0.26
2018-01-04/2018-12-31,2018,nsmallest,-999,3,2,2,0.999,0.002,1254,3.3164,3.3635,0.3
2009-01-06/2009-12-31,2009,nsmallest,-999,4,2,3,0.999,0.002,1254,3.2931,3.3621,0.4
2013-01-01/2013-12-31,2013,nsmallest,-999,2,3,1,0.999,0.002,1254,3.348,3.3619,0.2
2001-01-01/2001-12-31,2001,nsmallest,-999,2,4,3,0.999,0.002,1254,3.3448,3.3586,0.5
2014-01-01/2014-12-31,2014,nsmallest,-999,4,1,2,0.999,0.002,1254,3.3422,3.3561,0.44
2019-01-04/2019-12-31,2019,nsmallest,-999,4,2,2,0.999,0.002,1254,3.3091,3.356,0.38
2005-01-05/2005-12-31,2005,nsmallest,-999,4,3,3,0.999,0.002,1254,3.2959,3.3538,0.44
2008-01-03/2008-12-31,2008,nsmallest,-999,4,3,2,0.999,0.002,1254,3.3239,3.3488,0.31
2019-01-04/2019-12-31,2019,nsmallest,-999,2,4,3,0.999,0.002,1254,3.3018,3.3485,0.36
2021-01-01/2021-12-31,2021,nsmallest,-999,4,2,3,0.999,0.002,1254,3.3336,3.3474,0.49
2008-01-04/2008-12-31,2008,nsmallest,-999,2,4,1,0.999,0.002,1254,3.3114,3.3472,0.15
2008-01-01/2008-12-31,2008,nsmallest,-999,2,1,2,0.999,0.002,1254,3.3434,3.3462,0.36
2020-01-01/2020-12-31,2020,nsmallest,-999,1,4,3,0.999,0.002,1254,3.3426,3.3453,0.46
2007-01-01/2007-12-31,2007,nsmallest,-999,4,1,1,0.999,0.002,1254,3.3303,3.344,0.38
2021-01-07/2021-12-31,2021,nsmallest,-999,3,1,2,0.999,0.002,1254,3.2615,3.3405,0.37
2021-01-07/2021-12-31,2021,nsmallest,-999,3,1,3,0.999,0.002,1254,3.2607,3.3397,0.45
2008-01-01/2008-12-31,2008,nsmallest,-999,2,1,1,0.999,0.002,1254,3.3361,3.3388,0.2
2011-01-04/2011-12-31,2011,nsmallest,-999,4,3,2,0.999,0.002,1254,3.2922,3.3387,0.2
2008-01-02/2008-12-31,2008,nsmallest,-999,4,3,2,0.999,0.002,1254,3.3239,3.3377,0.31
2009-01-06/2009-12-31,2009,nsmallest,-999,4,4,3,0.999,0.002,1254,3.2695,3.3376,0.48
2016-01-01/2016-12-31,2016,nsmallest,-999,4,1,1,0.999,0.002,1254,3.3345,3.3372,0.18
2019-01-04/2019-12-31,2019,nsmallest,-999,2,4,1,0.999,0.002,1254,3.2897,3.3362,0.17
2011-01-03/2011-12-31,2011,nsmallest,-999,4,3,2,0.999,0.002,1254,3.2906,3.326,0.2
2002-01-04/2002-12-31,2002,nsmallest,-999,2,4,2,0.999,0.002,1254,3.2783,3.3245,0.48
2008-01-01/2008-12-31,2008,nsmallest,-999,3,4,2,0.999,0.002,1254,3.3206,3.3234,0.26
2009-01-07/2009-12-31,2009,nsmallest,-999,3,3,2,0.999,0.002,1254,3.2424,3.3206,0.21
2015-01-06/2015-12-31,2015,nsmallest,-999,4,1,2,0.999,0.002,1254,3.2529,3.3204,0.5
2002-01-01/2002-12-31,2002,nsmallest,-999,4,4,2,0.999,0.002,1254,3.3068,3.3204,0.35
2016-01-05/2016-12-31,2016,nsmallest,-999,2,3,3,0.999,0.002,1254,3.2672,3.3131,0.48
2017-01-04/2017-12-31,2017,nsmallest,-999,3,1,2,0.999,0.002,1254,3.2664,3.3123,0.38
2003-01-06/2003-12-31,2003,nsmallest,-999,4,4,2,0.999,0.002,1254,3.2424,3.3095,0.48
2016-01-05/2016-12-31,2016,nsmallest,-999,3,4,3,0.999,0.002,1254,3.2631,3.3088,0.43
2019-01-03/2019-12-31,2019,nsmallest,-999,3,3,1,0.999,0.002,1254,3.2727,3.3077,0.17
2015-01-05/2015-12-31,2015,nsmallest,-999,4,1,2,0.999,0.002,1254,3.2497,3.306,0.5
2002-01-03/2002-12-31,2002,nsmallest,-999,3,3,3,0.999,0.002,1254,3.2677,3.3026,0.5
2014-01-01/2014-12-31,2014,nsmallest,-999,3,4,3,0.999,0.002,1254,3.2871,3.3006,0.4
2012-01-05/2012-12-31,2012,nsmallest,-999,2,4,3,0.999,0.002,1254,3.2506,3.296,0.54
2019-01-03/2019-12-31,2019,nsmallest,-999,4,4,3,0.999,0.002,1254,3.2597,3.2945,0.39
2008-01-03/2008-12-31,2008,nsmallest,-999,2,2,1,0.999,0.002,1254,3.268,3.2921,0.21
2017-01-04/2017-12-31,2017,nsmallest,-999,4,4,1,0.999,0.002,1254,3.2422,3.2874,0.19
2018-01-05/2018-12-31,2018,nsmallest,-999,3,3,2,0.999,0.002,1254,3.2315,3.2873,0.37
2008-01-07/2008-12-31,2008,nsmallest,-999,2,3,3,0.999,0.002,1254,3.2201,3.2863,0.43
2004-01-02/2004-12-31,2004,nsmallest,-999,4,3,1,0.999,0.002,1254,3.2727,3.286,0.31
2008-01-02/2008-12-31,2008,nsmallest,-999,2,2,1,0.999,0.002,1254,3.268,3.2814,0.21
2020-01-06/2020-12-31,2020,nsmallest,-999,4,4,2,0.999,0.002,1254,3.2251,3.2807,0.29
2015-01-07/2015-12-31,2015,nsmallest,-999,3,4,2,0.999,0.002,1254,3.2041,3.2806,0.34
2009-01-02/2009-12-31,2009,nsmallest,-999,2,4,3,0.999,0.002,1254,3.2554,3.2793,0.35
2004-01-01/2004-12-31,2004,nsmallest,-999,4,3,3,0.999,0.002,1254,3.2733,3.2759,0.5
2017-01-06/2017-12-31,2017,nsmallest,-999,4,2,1,0.999,0.002,1254,3.21,3.2758,0.2
2015-01-07/2015-12-31,2015,nsmallest,-999,3,2,2,0.999,0.002,1254,3.1985,3.2747,0.4
2011-01-07/2011-12-31,2011,nsmallest,-999,3,3,1,0.999,0.002,1254,3.1974,3.2736,0.1
2017-01-03/2017-12-31,2017,nsmallest,-999,4,4,1,0.999,0.002,1254,3.2389,3.2733,0.19
2018-01-04/2018-12-31,2018,nsmallest,-999,4,2,1,0.999,0.002,1254,3.2277,3.2726,0.24
2019-01-04/2019-12-31,2019,nsmallest,-999,4,1,2,0.999,0.002,1254,3.2275,3.2724,0.38
2020-01-06/2020-12-31,2020,nsmallest,-999,4,4,3,0.999,0.002,1254,3.2171,3.2724,0.39
2022-01-07/2022-12-31,2022,nsmallest,-999,2,4,1,0.999,0.002,1254,3.1959,3.272,0.15
2008-01-02/2008-12-31,2008,nsmallest,-999,3,3,2,0.999,0.002,1254,3.2567,3.27,0.29
2018-01-04/2018-12-31,2018,nsmallest,-999,4,4,2,0.999,0.002,1254,3.2248,3.2696,0.32
2008-01-03/2008-12-31,2008,nsmallest,-999,3,3,2,0.999,0.002,1254,3.2439,3.2676,0.29
2023-01-06/2023-12-23,2023,nsmallest,-999,3,3,2,0.999,0.002,1254,3.1194,3.2668,0.23
2018-01-05/2018-12-31,2018,nsmallest,-999,3,4,3,0.999,0.002,1254,3.2113,3.2664,0.46
2016-01-04/2016-12-31,2016,nsmallest,-999,3,3,2,0.999,0.002,1254,3.2305,3.2647,0.36
2014-01-02/2014-12-31,2014,nsmallest,-999,2,3,3,0.999,0.002,1254,3.2408,3.2645,0.54
2001-01-03/2001-12-31,2001,nsmallest,-999,3,3,1,0.999,0.002,1254,3.2299,3.2641,0.31
2019-01-04/2019-12-31,2019,nsmallest,-999,2,3,3,0.999,0.002,1254,3.2155,3.26,0.44
2015-01-06/2015-12-31,2015,nsmallest,-999,4,1,3,0.999,0.002,1254,3.1943,3.2595,0.58
2019-01-07/2019-12-31,2019,nsmallest,-999,2,2,2,0.999,0.002,1254,3.1827,3.2582,0.38
2020-01-03/2020-12-31,2020,nsmallest,-999,3,4,3,0.999,0.002,1254,3.231,3.2546,0.4
2008-01-02/2008-12-31,2008,nsmallest,-999,3,3,1,0.999,0.002,1254,3.2409,3.254,0.24
2010-01-05/2010-12-31,2010,nsmallest,-999,3,4,3,0.999,0.002,1254,3.1983,3.253,0.36
2000-08-03/2022-12-31,2000,nsmallest,-999,4,4,3,0.999,0.002,1254,297175817555.4414,3.2507,0.43
2022-01-05/2022-12-31,2022,nsmallest,-999,4,1,2,0.999,0.002,1254,3.1932,3.2477,0.26
2021-01-07/2021-12-31,2021,nsmallest,-999,3,3,3,0.999,0.002,1254,3.1708,3.2457,0.37
2014-01-01/2014-12-31,2014,nsmallest,-999,3,3,1,0.999,0.002,1254,3.2325,3.2456,0.17
2015-01-05/2015-12-31,2015,nsmallest,-999,4,1,3,0.999,0.002,1254,3.1911,3.2456,0.58
2003-01-01/2003-12-31,2003,nsmallest,-999,2,1,1,0.999,0.002,1254,3.2323,3.2453,0.26
2017-01-04/2017-12-31,2017,nsmallest,-999,2,2,3,0.999,0.002,1254,3.2003,3.2444,0.48
2005-01-05/2005-12-31,2005,nsmallest,-999,3,3,1,0.999,0.002,1254,3.188,3.2424,0.29
2010-01-04/2010-12-31,2010,nsmallest,-999,3,4,3,0.999,0.002,1254,3.1951,3.2391,0.36
2008-01-03/2008-12-31,2008,nsmallest,-999,3,3,1,0.999,0.002,1254,3.2155,3.2388,0.22
2000-08-09/2022-12-31,2000,nsmallest,-999,3,4,3,0.999,0.002,1254,267136458180.4439,3.2381,0.44
2022-01-03/2022-12-31,2022,nsmallest,-999,3,3,2,0.999,0.002,1254,3.2029,3.2366,0.24
2018-01-04/2018-12-31,2018,nsmallest,-999,2,4,2,0.999,0.002,1254,3.1926,3.2365,0.34
2017-01-04/2017-12-31,2017,nsmallest,-999,4,4,2,0.999,0.002,1254,3.1923,3.2362,0.42
2019-01-01/2019-12-31,2019,nsmallest,-999,3,2,3,0.999,0.002,1254,3.2215,3.2345,0.44
2017-01-02/2017-12-31,2017,nsmallest,-999,2,4,3,0.999,0.002,1254,3.2086,3.2319,0.48
2020-01-06/2020-12-31,2020,nsmallest,-999,2,4,1,0.999,0.002,1254,3.1773,3.2313,0.12
2002-01-04/2002-12-31,2002,nsmallest,-999,2,3,3,0.999,0.002,1254,3.1869,3.2306,0.46
2008-01-01/2008-12-31,2008,nsmallest,-999,4,3,3,0.999,0.002,1254,3.2263,3.2289,0.57
2001-01-04/2001-12-31,2001,nsmallest,-999,2,4,2,0.999,0.002,1254,3.1841,3.2279,0.33
2022-01-06/2022-12-31,2022,nsmallest,-999,4,3,2,0.999,0.002,1254,3.163,3.227,0.14
2018-01-04/2018-12-31,2018,nsmallest,-999,3,2,3,0.999,0.002,1254,3.182,3.2256,0.42
2001-01-05/2001-12-31,2001,nsmallest,-999,3,3,3,0.999,0.002,1254,3.1712,3.225,0.44
2017-01-03/2017-12-31,2017,nsmallest,-999,4,4,2,0.999,0.002,1254,3.1907,3.2241,0.42
2002-01-02/2002-12-31,2002,nsmallest,-999,4,4,1,0.999,0.002,1254,3.1985,3.2217,0.32
2022-01-04/2022-12-31,2022,nsmallest,-999,3,1,2,0.999,0.002,1254,3.169,3.2123,0.27
2022-01-03/2022-12-31,2022,nsmallest,-999,4,2,1,0.999,0.002,1254,3.1761,3.2092,0.17
2010-01-01/2010-12-31,2010,nsmallest,-999,3,1,2,0.999,0.002,1254,3.195,3.2077,0.42
2020-01-07/2020-12-31,2020,nsmallest,-999,1,4,3,0.999,0.002,1254,3.1426,3.2059,0.38
2017-01-03/2017-12-31,2017,nsmallest,-999,3,1,3,0.999,0.002,1254,3.1702,3.2032,0.46
2018-01-04/2018-12-31,2018,nsmallest,-999,4,3,2,0.999,0.002,1254,3.1591,3.2021,0.37
2012-01-05/2012-12-31,2012,nsmallest,-999,4,2,3,0.999,0.002,1254,3.1564,3.1994,0.51
2013-01-01/2013-12-31,2013,nsmallest,-999,4,3,3,0.999,0.002,1254,3.1857,3.1984,0.57
2021-01-04/2021-12-31,2021,nsmallest,-999,3,2,3,0.999,0.002,1254,3.1522,3.1951,0.48
2020-01-06/2020-12-31,2020,nsmallest,-999,1,4,3,0.999,0.002,1254,3.1395,3.1923,0.38
