,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,nlargest_nsmallest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1,0.997,0.002,208,nlargest,1.1881,1.00558,1.27886,0.98729,1.04528,0.95575,1.0026,1.14644,0.87835,1.20757,0.90122,1.11859,0.92399,0.93273,0.93674,1.3575,1.29999,1.40742,1.1976,1.179,2.34444,2.65168,0.90124,1.54742,1.14644,1.1940307142857143,1.0217459999999998,1.405266,1.438442,1.068266,1.01109,1.023732,1.054984,0.9236340000000001,1.39566,1.005292,1.26167,1.142846,0.936172,1.064168,1.2046860000000001,1.299356,1.544868,1.099834,1.375488,2.1520219999999997,2.53322,0.9395720000000001,1.40179,1.2653910852713177,1.0272,0.80227,1.08069,0.81054,0.98264,0.80178,0.91495,0.84179,0.85214,1.12344,0.85315,0.88184,0.83181,0.8678,0.80703,0.8787,1.17548,0.88361,0.85633,0.87628,1.3422,1.84416,0.80227,0.82325,0.80178,1.32009,1.27639,1.98286,2.60544,1.21386,1.3403,1.22602,1.17185,1.03883,2.06819,1.35787,1.67099,1.7542,1.04247,1.79943,1.47907,1.49088,2.31492,1.22619,1.86423,2.79819,3.42524,1.09721,2.01627,3.42524,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,2,1,0.997,0.003,208,nsmallest,1.1909399999999999,1.63052,1.62528,1.2148,1.20306,1.14583,1.31495,0.94741,1.04391,1.32973,1.26868,1.25561,0.90363,0.92281,0.8512,0.90078,1.04241,1.12966,0.85783,1.66466,1.26957,1.00136,1.15464,1.382,1.14583,1.1912192857142858,1.643322,1.752808,1.1824780000000001,1.215154,1.726378,1.238848,1.0180019999999999,1.14117,1.275984,1.56976,1.167648,0.937616,0.9444279999999999,1.2341820000000001,0.935354,1.348422,1.3833980000000001,0.9280100000000001,1.33978,1.313792,1.206138,1.813796,1.2467599999999999,1.2751411627906977,1.12722,1.16674,1.04118,0.97764,0.94441,0.9493,0.92521,0.8775,0.84277,1.02712,0.8639,0.79452,0.75263,0.78451,0.85082,0.77135,0.90477,0.884,0.84667,0.76554,1.16299,0.95033,0.82711,0.72885,0.72885,1.28189,2.22297,2.84391,1.38131,1.54121,3.94054,1.38728,1.32816,1.73286,1.55255,2.40848,1.37278,1.09627,1.22009,1.88902,1.25331,1.90437,2.63085,1.15028,1.68019,1.63328,1.69417,4.55377,1.66907,4.55377,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,1,1,0.999,0.003,208,nlargest,1.20621,0.97801,1.28487,1.11493,1.012,0.85739,1.01372,0.89445,0.87484,1.40499,0.84081,1.11173,0.95287,0.8531,1.19791,1.22946,1.14636,1.76673,0.96961,1.06315,3.1675,2.01012,1.06189,1.37998,1.14576,1.2064485714285715,1.02151,1.256324,1.2734359999999998,0.9880559999999999,0.872984,1.07442,0.8830120000000001,1.0068139999999999,1.51159,0.911242,1.0939159999999999,0.9435460000000001,0.9280079999999999,1.167438,1.2509679999999999,1.25096,1.74435,1.393356,1.209492,3.597974,1.997094,1.181752,2.567034,1.3373384496124032,1.19614,0.76648,0.83146,0.99284,0.91051,0.76249,0.82876,0.79987,0.85417,1.01471,0.7848,0.75235,0.84482,0.7813,1.05112,1.07277,0.84798,1.22763,0.77271,0.93382,1.77877,1.60429,0.83728,0.78892,0.75235,1.21708,1.30318,1.53694,1.64445,1.07601,1.03074,1.35318,0.97058,1.46984,2.30198,1.15548,1.67251,1.04319,1.14213,1.22154,1.53676,2.20189,2.50103,2.12974,1.52562,7.76674,2.68414,2.08875,7.43614,7.76674,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,7,1,0.998,0.002,208,nsmallest,1.1833200000000001,1.51803,1.2519,1.37632,1.13619,0.9582,1.40565,1.02771,1.25313,1.49911,0.94825,1.35293,0.92682,0.93187,0.98831,1.00553,1.15034,0.99145,1.10678,0.86542,1.48145,0.95186,1.36054,0.94845,1.14569,1.2027942857142857,1.356908,1.276548,1.3854199999999999,1.11774,1.10406,1.358814,1.066502,1.22089,1.584066,0.98709,1.2364419999999998,1.027136,0.913534,1.305736,1.063854,1.34795,1.022446,1.04856,1.162538,1.381724,0.935066,1.40755,1.1230959999999999,1.1938563565891473,1.12982,0.86613,0.86332,1.09062,0.94236,0.92275,1.11979,0.97297,0.94442,0.87215,0.94567,0.99116,0.89776,0.86438,0.93492,0.90359,0.92961,0.86507,0.89292,0.86438,0.98231,0.86931,1.10963,0.86775,0.86332,1.36419,1.59993,1.75266,1.69491,1.21483,1.50606,1.48423,1.2131,1.52,2.21214,1.12877,1.44282,1.22302,0.96939,2.63754,1.34474,1.8462,1.20747,1.15955,1.98786,1.57879,0.95244,1.97743,1.6606,2.63754,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
5,4,2,0.999,0.002,208,nlargest,1.17615,1.00169,1.15314,1.11284,1.13037,0.98127,1.05047,1.06652,1.13538,1.41125,0.97885,1.1764,1.19383,1.01898,1.0143,1.12511,1.39619,1.20945,1.2259,0.96138,1.50558,1.43306,0.96393,1.20865,1.14543,1.1712307142857143,1.017966,1.150468,1.18161,1.083712,1.005986,1.0909559999999998,1.103236,1.0738699999999999,1.303334,1.00084,1.151046,1.216302,1.033696,1.28712,1.135348,1.333266,1.246646,1.133698,1.143224,1.535098,1.620916,0.9984780000000001,1.224146,1.1763724031007752,1.09068,0.90111,0.98751,1.08745,0.88788,0.8982,1.01588,0.99608,0.91843,0.90416,0.92609,0.99418,1.03291,0.9843,0.93563,0.92651,1.00389,1.02304,0.92051,0.92532,1.18311,1.21836,0.92398,0.88915,0.88788,1.21385,1.14915,1.27881,1.43331,1.26118,1.14543,1.21696,1.28972,1.14616,1.43692,1.17328,1.32512,1.42918,1.07371,2.33335,1.32289,1.62229,1.62343,1.25182,1.85689,2.13049,2.63914,1.14934,1.78955,2.63914,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,6,1,0.997,0.002,208,nsmallest,1.225615,1.35893,1.23247,1.23691,1.03102,1.09893,1.15367,1.27211,0.88283,1.06845,1.04436,1.21183,1.0678,0.9501,0.90225,1.1287,1.19588,1.18105,0.99984,1.01857,1.14918,1.24907,1.02344,0.96624,1.14528,1.220427857142857,2.211938,2.828176,1.3855439999999999,1.244168,1.701594,1.249624,1.37915,1.072484,1.229028,1.0623879999999999,1.152996,1.1394639999999998,0.9888600000000001,1.031008,1.136862,1.3341020000000001,1.358766,0.9681900000000001,1.411404,1.87214,1.284898,1.1744499999999998,1.026422,1.3434439534883722,1.11798,0.91184,0.89734,0.88273,0.95933,0.85174,1.03022,1.00824,0.80325,1.05997,0.92473,0.90516,0.80617,0.91657,0.80816,0.87785,1.05953,1.11357,0.83438,0.94574,1.00354,0.98676,0.82806,0.85665,0.80325,1.35318,5.11793,6.1089,1.91633,1.6537,4.20319,1.48642,1.94832,1.43223,1.7187,1.31437,1.40633,1.49165,1.08616,1.34153,1.45893,1.85307,2.00007,1.05498,2.70061,4.22237,1.87226,1.82605,1.24635,6.1089,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
4,2,2,0.998,0.002,208,nlargest,1.20351,1.09114,1.18995,1.16081,0.99869,1.02163,1.20532,1.05199,0.92757,1.67397,0.92774,1.08716,1.11259,0.98011,1.15729,1.17951,1.41645,1.45781,0.96182,1.04768,1.74718,1.89214,1.12349,1.1622,1.14513,1.1872157142857145,1.145512,1.212326,1.1758359999999999,1.01136,1.049472,1.169326,1.078996,1.07625,1.537418,0.948122,1.031218,1.1214520000000001,1.0423959999999999,1.281912,1.1660679999999999,1.35327,1.46217,1.041164,1.11137,1.6646699999999999,2.0949999999999998,1.129912,1.432418,1.2272031782945736,1.12509,1.01468,0.95096,0.90228,0.9283,0.99225,0.96029,0.94536,0.89571,1.2102,0.89727,0.84581,0.87803,0.91112,1.13628,1.02379,0.97674,1.18415,0.92353,1.04375,1.46096,1.40906,1.07374,1.07446,0.84581,1.23831,1.40882,1.45829,1.35975,1.08929,1.1872,1.31811,1.34212,1.60524,1.76505,1.00239,1.23294,1.38964,1.38743,1.52441,1.29326,1.90332,1.72667,1.38442,1.35197,1.85721,3.43954,1.20691,1.97374,3.43954,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,3,2,0.998,0.002,208,nlargest,1.193825,1.1193,1.04575,1.12803,1.07174,1.13628,1.22423,1.02038,1.16097,1.57775,1.01335,1.13591,1.04521,1.10792,0.99733,1.21331,1.46402,1.31796,0.98275,1.10051,2.69645,1.40972,1.05089,1.32313,1.14486,1.2028242857142857,1.110118,1.098434,1.3554819999999999,1.058892,1.142994,1.200436,1.043218,1.088324,1.574402,0.9811059999999999,1.1727599999999998,1.044472,1.052974,1.092026,1.270394,1.43346,1.3149659999999999,1.064564,1.122712,2.5163339999999996,2.010158,1.0839320000000001,1.578092,1.2704712403100775,1.14486,0.91426,0.97167,0.92574,0.94834,0.95953,0.97009,0.88661,0.90189,1.01802,0.85519,0.88667,0.99158,0.87246,0.93778,0.87831,1.12484,1.06289,0.91593,1.01543,1.1766,1.25889,0.89533,0.89694,0.85519,1.25444,1.23803,1.3742,2.40041,1.1294,1.41874,1.57491,1.14921,1.21629,2.11669,1.09954,1.69989,1.08141,1.30192,1.34445,1.88168,1.72768,1.51629,1.27131,1.23897,4.2002,3.8899,1.32622,2.51903,4.2002,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
5,2,1,0.999,0.003,208,nsmallest,1.197445,1.32223,1.36332,1.25314,1.14458,1.02728,0.94132,0.95477,1.29077,1.2179,0.92644,1.30632,1.04998,0.91121,1.31656,0.96739,1.59774,1.02047,1.09032,0.94822,1.19511,0.94561,0.95944,0.91355,1.14459,1.2148814285714287,1.4069639999999999,1.8153700000000002,1.244348,1.379814,1.090292,1.169762,1.014106,1.278248,1.220758,2.0888619999999998,1.243034,1.0645,1.03807,1.245618,1.018934,1.91343,1.4837120000000001,1.09398,0.931452,1.297836,0.928274,2.212662,1.9554479999999999,1.3386489147286822,1.12626,0.89145,1.24543,0.93645,0.89679,0.98148,0.87894,0.89977,0.95004,1.06345,0.82303,0.86837,0.80123,0.89902,0.89801,0.79283,1.50476,0.88631,0.92632,0.88533,0.79054,0.86319,0.77936,0.86866,0.77936,1.3356,2.25459,3.52829,1.62257,2.39281,1.33366,1.63773,1.30774,1.52205,1.31019,6.92215,1.52759,1.26068,1.43391,1.42357,1.50013,2.84206,3.27482,1.18378,0.98535,1.80094,0.97999,6.25237,5.55777,6.92215,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
4,3,1,0.999,0.003,208,nsmallest,1.205145,1.25088,1.20884,1.17224,1.19005,1.12625,1.01514,0.94964,0.99833,0.93633,0.9153,1.14208,1.02042,1.05127,1.06382,1.00297,1.36674,1.15192,1.05696,0.90024,1.27992,1.05763,0.9672,0.94709,1.14457,1.239682857142857,1.457686,1.81718,1.437218,1.386582,1.5778320000000001,1.163966,0.995304,1.13066,0.9789939999999999,1.08194,1.137824,1.1012220000000001,1.106822,1.1404679999999998,1.0954000000000002,1.33541,1.456212,1.055482,1.013638,1.2294399999999999,1.09354,2.046774,1.187366,1.2596151937984497,1.16732,1.13333,1.14457,0.97805,0.91872,0.89414,0.94669,0.92891,0.84337,0.88608,0.77936,0.89644,0.8258,0.98452,0.98441,0.85274,1.04583,0.91552,0.94475,0.89086,0.89143,0.85909,0.77882,0.78722,0.77882,1.34199,2.28946,3.72307,2.22136,2.22099,3.65727,1.51906,1.20002,1.55111,1.21263,1.41725,1.36302,1.50584,1.45288,1.38465,1.54498,1.64084,2.31153,1.2584,1.40137,1.35768,1.30982,4.88329,2.39395,4.88329,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
5,1,1,0.997,0.002,208,nsmallest,1.294565,1.7877,1.40179,1.0916,1.30817,1.08128,1.0969,1.14178,0.96964,1.21127,1.10174,1.17621,1.07636,0.94326,1.24468,1.03815,1.71118,1.02003,1.00813,1.09028,1.28316,1.0862,0.99729,1.03948,1.1443,1.2705778571428572,1.622754,1.534102,1.100822,1.31399,1.803868,1.091002,1.106456,1.108104,1.292244,1.588248,1.242154,1.13179,0.97201,1.21584,1.098442,1.8024259999999999,1.158842,1.146606,1.245476,1.45175,1.164116,1.525244,0.999648,1.289672558139535,1.1443,1.21521,0.95341,1.06574,1.15627,0.96094,0.92876,0.93804,0.8533,0.97649,0.84116,0.84479,0.98052,0.91841,0.91333,0.93716,1.40902,0.91916,0.76061,0.94421,0.94087,0.96705,0.91126,0.79669,0.76061,1.35886,2.03349,2.12111,1.1614,1.61084,4.87341,1.27948,1.27045,1.69228,1.76594,2.53535,1.87328,1.39029,1.08969,1.7293,1.41446,2.18603,1.57125,1.86189,2.04472,2.35867,1.40019,3.61757,1.1747,4.87341,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,2,2,0.997,0.002,208,nlargest,1.2205650000000001,1.06284,1.12577,1.19053,1.05425,1.17221,1.12351,0.98219,1.31358,1.32359,0.90108,0.94794,1.03225,0.96919,1.07759,1.22056,1.25006,1.14647,1.12445,1.1402,1.95704,1.3051,1.06166,1.50049,1.14427,1.2003564285714285,1.143586,1.156568,1.374216,1.020384,1.112538,1.1824400000000002,1.052794,1.185888,1.391202,0.97521,1.05312,1.08913,1.02454,1.101316,1.2109260000000002,1.2900459999999998,1.282452,1.014004,1.14901,2.80595,2.284086,1.118778,1.870234,1.2887370542635659,1.11463,0.98942,0.90455,1.01634,0.88849,0.94399,1.03832,0.932,0.92759,0.98961,0.83666,0.86592,0.87805,0.77458,1.029,1.15604,1.02161,1.04543,0.83954,0.92948,1.35279,0.98329,0.96921,1.06371,0.77458,1.26014,1.44966,1.44699,2.10461,1.14405,1.2353,1.39458,1.43355,1.33634,2.24274,1.15119,1.32126,1.4236,1.57932,1.27634,1.28229,1.51134,1.7688,1.13336,1.28592,4.48157,3.99551,1.36912,2.97316,4.48157,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
6,3,2,0.999,0.002,208,nsmallest,1.1977099999999998,1.4477,1.30412,1.25336,1.24175,1.14704,1.09644,1.07487,1.08693,1.13396,0.92886,1.23904,1.06006,1.08789,1.07309,1.01398,1.26604,1.07653,1.04259,1.14619,1.23574,1.04991,1.46495,1.18834,1.14403,1.2006307142857142,1.415556,1.48727,1.399278,1.255814,1.324174,1.101718,1.104108,1.107132,1.13591,0.9679819999999999,1.225226,1.065102,1.059006,1.0964120000000002,1.028408,1.23408,1.091378,1.085098,1.170694,1.25412,1.003736,1.6905639999999997,1.242562,1.1979493798449612,1.12329,0.9923,1.17917,1.09363,1.10463,0.98301,0.91798,0.96506,0.93163,1.09985,0.89949,0.9706,0.95244,1.00559,1.06522,0.94009,1.10009,0.9735,1.01898,1.00442,0.91594,0.87254,1.11347,0.88976,0.87254,1.27294,1.85274,2.19396,1.81133,1.47228,2.26414,1.28996,1.20668,1.25071,1.20606,1.07773,1.42408,1.14403,1.08815,1.14043,1.18375,1.28607,1.22155,1.28994,1.34463,1.50505,1.09004,2.52359,1.90087,2.52359,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,7,1,0.998,0.002,208,nsmallest,1.21333,1.51696,1.4209,1.30129,1.34755,1.03487,1.09127,1.03024,1.58277,1.07377,0.94732,1.08609,1.27165,0.93797,0.90101,1.21474,1.12849,1.1706,1.10966,1.14396,1.00375,1.19493,0.92835,0.86847,1.14396,1.2154785714285714,1.98298,1.611342,1.507732,1.25859,1.7088059999999998,1.109248,1.1627560000000001,1.467794,1.30117,0.964296,1.04301,1.330428,0.9349700000000001,0.9827020000000001,1.169742,1.287248,1.439072,1.109998,1.34566,1.360158,1.258698,0.933808,0.998146,1.2663447286821707,1.1314,1.15521,1.32373,0.98696,0.91831,0.87403,0.9891,0.87476,0.85432,0.86883,0.88469,0.85886,0.85432,0.92786,0.88744,0.98471,0.87056,0.96619,0.92848,0.85856,1.0012,0.87073,0.84877,0.85663,0.84877,1.33257,3.13238,2.20648,2.55699,1.46523,4.53766,1.27116,1.48917,1.69585,2.39556,1.0524,1.23373,1.88284,0.94072,1.16679,1.34739,2.04875,1.99526,1.38229,2.66603,2.12116,1.6026,1.10618,1.46023,4.53766,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,6,1,0.999,0.002,208,nsmallest,1.22305,1.8976,1.23862,1.17608,1.1021,1.14738,1.20226,0.95146,1.29291,1.40544,0.92083,1.19543,1.05345,0.94767,1.02332,1.05599,1.15901,1.25152,0.97858,1.25198,1.05116,1.02541,0.87265,0.93963,1.14354,1.2244092857142856,2.27196,1.503868,1.364086,1.2934100000000002,1.6633980000000002,1.234202,0.9831960000000001,1.184498,1.368858,0.95601,1.3023799999999999,1.046846,0.979654,1.0701800000000001,1.064716,1.223002,1.334434,1.067222,1.460478,1.0042200000000001,1.088216,1.2129720000000002,1.085702,1.2477462790697675,1.14354,1.4682,1.05052,0.91141,0.9731,0.99328,1.03046,0.87763,0.9602,1.07095,0.89593,1.03755,0.87738,0.90863,0.99006,0.87098,1.00463,1.05433,0.87265,1.05277,0.87738,0.93873,0.87199,0.8797,0.87098,1.3317,4.07175,2.22216,2.48013,2.01627,3.61346,1.48426,1.09484,1.37783,1.69633,1.07664,1.80181,1.28725,1.07059,1.2428,1.29051,1.59158,1.85719,1.40986,1.89992,1.06963,1.25086,2.01666,1.71701,4.07175,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
7,2,1,0.998,0.002,208,nsmallest,1.17748,1.24636,1.45093,1.16803,1.14315,1.05844,1.07752,0.98136,0.94466,1.20948,1.02881,1.1057,1.01351,0.97628,0.99806,0.95601,1.11934,1.42549,1.33261,1.04603,1.15574,1.06415,1.78017,2.19376,1.14315,1.2012878571428571,1.267456,2.272296,1.165738,1.262802,1.052758,1.1541700000000001,0.96085,0.981946,1.24492,1.059158,1.089292,1.038682,0.995922,1.13568,0.9815099999999999,1.287068,1.302274,1.21084,1.223184,1.224478,1.105926,2.1707899999999998,2.738798,1.2903156589147287,1.14561,0.88911,0.91388,0.92837,1.005,0.93853,0.97485,0.91714,0.88816,0.96464,0.92264,0.88106,0.93353,0.93119,0.93361,0.94031,0.99438,0.89165,0.87845,0.92508,1.04447,0.85011,0.87509,0.92779,0.85011,1.31453,1.50281,5.43683,1.46804,1.74002,1.16275,1.37477,0.98677,1.22042,1.43901,1.32491,1.28417,1.15739,1.15028,1.57384,1.0683,1.63725,1.6022,1.43701,1.57802,1.71047,1.63624,4.82508,5.08695,5.43683,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
4,1,1,0.999,0.003,208,nsmallest,1.21535,1.26412,1.3274,1.2032,1.09306,1.2341,1.06452,1.06961,1.35289,1.02356,0.90082,1.06064,0.96173,0.97162,1.09295,0.98787,1.32455,1.09934,1.26329,1.0375,1.37068,1.10902,1.23215,1.13482,1.14304,1.2205942857142857,1.502106,1.6941859999999997,1.162598,1.293076,1.7513159999999999,1.112882,1.1121159999999999,1.34116,1.190392,1.287374,1.141588,0.9795719999999999,1.127088,1.366106,0.965384,1.426732,1.4141439999999998,1.1780279999999999,1.1284,1.3439299999999998,1.1976200000000001,1.646286,1.117826,1.2750997674418603,1.12812,1.1713,1.2185,0.90403,1.04811,0.86932,1.01426,0.9833,1.16254,1.01099,0.88097,0.90502,0.87439,0.90284,0.89635,0.78294,0.86585,0.88098,0.99259,0.87114,1.22836,0.97699,0.92809,0.82527,0.78294,1.35679,2.04597,2.90938,1.4096,1.70798,3.97418,1.22289,1.33443,1.5112,1.55512,2.7902,1.55175,1.1278,1.8741,1.91568,1.14304,1.99455,3.03279,1.34657,1.80606,1.51798,1.62266,3.35708,1.56561,3.97418,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
6,2,2,0.999,0.002,208,nlargest,1.160965,1.11082,1.1057,1.28655,1.03767,1.14195,1.08701,1.12573,1.20932,1.21651,0.98218,1.05014,1.13891,0.98098,1.18055,0.98985,1.03225,1.15181,0.99739,1.03735,1.5208,1.7682,0.99007,1.21148,1.14303,1.185862857142857,1.116432,1.179576,1.324686,1.0551220000000001,1.115024,1.120568,1.084022,1.181596,1.271232,1.014394,1.083682,1.152254,1.105884,1.212414,1.030214,1.12454,1.164278,0.9981959999999999,1.114188,1.652132,2.0741240000000003,1.07037,1.276736,1.195429457364341,1.13711,0.99504,1.03979,1.13357,0.89618,0.93474,0.97768,0.99253,1.08671,1.21465,0.93873,0.88998,1.0392,0.9692,1.03227,0.94559,1.00643,1.06822,0.87076,0.98379,1.39335,1.04646,0.93891,0.87952,0.87076,1.23386,1.20336,1.43919,1.61245,1.28967,1.26033,1.35466,1.14303,1.30091,1.39354,1.09789,1.38875,1.275,1.46842,1.3404,1.23482,1.32064,1.33066,1.19915,1.43456,2.42854,3.08992,1.40421,1.57481,3.08992,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,3,2,0.997,0.002,208,nlargest,1.14402,1.13713,1.30043,1.23114,1.12372,1.132,1.09954,1.00034,1.04713,1.36084,0.89635,0.92274,0.97899,0.89486,1.09769,1.05853,1.1803,1.14225,1.02732,1.14828,2.30287,1.6664,1.14279,1.45618,1.14281,1.1550028571428572,1.083094,1.272942,1.243336,1.08095,1.151636,1.176792,0.9911540000000001,1.005482,1.477056,0.9265019999999999,1.017632,1.023654,0.865664,1.157444,1.2174239999999998,1.237628,1.236572,0.987942,1.1126099999999999,2.095692,1.50644,1.108416,1.47152,1.1892089147286822,1.09707,0.83238,0.77305,1.1996,0.89248,0.95336,1.0195,0.85355,0.89031,1.28639,0.82603,0.86426,0.89579,0.77421,1.04463,0.93748,0.9306,1.03587,0.88177,0.8199,1.37417,1.09099,0.88729,0.97865,0.77305,1.23733,1.25617,1.53442,1.3083,1.17611,1.45119,1.41695,1.1686,1.05368,2.04556,1.09344,1.43276,1.27062,0.93644,1.35641,1.84201,1.75125,1.66281,1.08721,1.59671,2.43425,1.80479,1.28196,2.02137,2.43425,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
4,1,2,0.997,0.002,208,nlargest,1.1908750000000001,0.96351,1.22302,1.07309,1.03972,0.99165,1.09121,0.91175,1.02749,1.36247,0.90403,1.07922,1.03788,1.18846,1.01444,1.12058,1.23091,1.34624,0.98366,1.07934,1.90567,1.67614,1.17694,1.35209,1.14275,1.1908985714285714,1.0158179999999999,1.265226,1.151294,1.014884,0.9621320000000001,1.129082,0.979264,1.042746,1.4449239999999999,0.9431520000000001,1.04426,1.065472,1.102928,1.1175599999999999,1.166646,1.15421,1.377786,1.080746,1.0557940000000001,1.9784859999999997,1.5226279999999999,1.180782,1.419478,1.1841013178294573,1.08464,0.92878,1.06788,0.95258,0.89945,0.80417,0.9044,0.88893,0.93532,1.1948,0.89814,0.86648,0.85961,0.92096,0.97827,1.07478,0.92291,1.25615,0.90425,0.92881,1.61499,0.95308,1.14106,1.16592,0.80417,1.26129,1.179,1.47742,1.48562,1.17587,1.06794,1.37485,1.15745,1.14275,1.73298,1.10829,1.29382,1.209,1.2113,1.31001,1.41436,1.30668,1.52836,1.35993,1.14424,2.53875,1.82432,1.21638,1.84611,2.53875,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,3,1,0.998,0.003,208,nsmallest,1.1764299999999999,1.91521,1.69123,1.19706,1.05263,1.28411,1.2538,1.06381,1.05922,1.71234,0.83254,1.12111,0.78676,0.85344,1.04616,1.02212,1.16372,0.97928,1.03955,0.8951,1.35092,1.24066,1.03803,1.15758,1.14274,1.2131592857142857,1.8018560000000001,1.56026,1.31913,1.2085620000000001,1.727922,1.262858,1.049522,1.306276,1.6302720000000002,1.2461740000000001,1.190234,0.8752679999999999,0.8902639999999999,0.981086,1.007444,1.315714,1.159062,1.02101,1.328726,1.268654,1.2677340000000001,2.011266,1.23244,1.2813403100775194,1.11454,1.34257,0.92278,0.94385,0.89647,0.9652,1.02726,0.89877,0.84179,1.17148,0.76537,0.99581,0.76186,0.78278,0.81589,0.80823,1.00106,0.83941,0.85322,0.84547,1.02216,0.89404,0.87685,0.83006,0.76186,1.32704,1.95165,2.06253,1.88557,1.8359,3.66282,1.46477,1.21554,1.86373,2.02648,2.93753,1.40032,1.04784,1.071,1.1472,1.12896,1.68369,1.99903,1.1114,2.43865,1.38692,1.67059,5.90847,1.94582,5.90847,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
