date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit,win_ratio
2000-08-04/2022-12-31,20,40,2,1.0,0.62853,0.97949,0.14
2000-08-01/2022-12-31,7,25,2,0.998,0.62841,0.97949,0.09
2000-08-04/2022-12-31,2,30,1,1.0,0.62839,0.97948,0.42
2000-08-05/2022-12-31,30,25,1,0.998,0.62838,0.97948,0.26
2000-08-09/2022-12-31,11,35,1,1.0,0.62811,0.97945,0.0
2000-08-09/2022-12-31,3,8,2,0.998,0.62713,0.97938,0.37
2000-08-03/2022-12-31,40,9,1,0.999,0.62668,0.97936,0.0
2000-08-08/2022-12-31,9,7,1,1.0,0.62635,0.97933,0.16
2000-08-02/2022-12-31,17,6,1,1.0,0.62621,0.97933,0.0
2000-08-04/2022-12-31,13,40,2,1.0,0.62606,0.97932,0.0
2000-08-04/2022-12-31,7,7,1,1.0,0.62615,0.97932,0.07
2000-08-02/2022-12-31,20,20,1,1.0,0.62598,0.97932,0.0
2000-08-06/2022-12-31,11,3,2,0.998,0.6261,0.97931,0.03
2000-08-07/2022-12-31,11,3,2,0.998,0.6261,0.97931,0.03
2000-08-01/2022-12-31,17,9,1,0.999,0.6259,0.97931,0.41
2000-08-08/2022-12-31,11,3,2,0.998,0.6261,0.97931,0.03
2000-08-05/2022-12-31,11,15,2,0.998,0.62606,0.97931,0.03
2000-08-02/2022-12-31,20,20,2,1.0,0.6257,0.9793,0.0
2000-08-01/2022-12-31,9,40,1,0.999,0.6257,0.9793,0.02
2000-08-09/2022-12-31,35,11,1,0.998,0.62595,0.9793,0.0
2000-08-03/2022-12-31,20,15,2,0.998,0.62582,0.9793,0.0
2000-08-09/2022-12-31,13,25,1,1.0,0.62588,0.97929,0.25
2000-08-02/2022-12-31,20,40,2,0.998,0.62535,0.97927,0.0
2000-08-01/2022-12-31,40,9,2,0.999,0.62498,0.97925,0.04
2000-08-05/2022-12-31,6,40,1,0.998,0.62494,0.97924,0.02
2000-08-05/2022-12-31,7,4,1,0.999,0.62487,0.97923,0.74
2000-08-09/2022-12-31,30,10,1,0.998,0.62485,0.97922,0.0
2000-08-01/2022-12-31,35,3,1,0.998,0.62434,0.9792,0.0
2000-08-09/2022-12-31,9,35,1,0.998,0.62436,0.97919,0.15
2000-08-02/2022-12-31,9,11,2,0.999,0.62397,0.97918,0.0
2000-08-06/2022-12-31,25,6,2,1.0,0.62403,0.97917,0.11
2000-08-07/2022-12-31,25,6,2,1.0,0.62403,0.97917,0.11
2000-08-08/2022-12-31,25,6,2,1.0,0.62403,0.97916,0.11
2000-08-04/2022-12-31,20,15,2,0.999,0.6235,0.97914,0.0
2000-08-09/2022-12-31,6,35,2,0.998,0.62337,0.97912,0.0
2000-08-04/2022-12-31,2,35,1,0.999,0.62298,0.9791,0.04
2000-08-08/2022-12-31,17,5,1,1.0,0.62237,0.97905,0.0
2000-08-06/2022-12-31,17,5,1,1.0,0.62237,0.97905,0.0
2000-08-02/2022-12-31,30,40,2,1.0,0.62217,0.97905,0.0
2000-08-07/2022-12-31,17,5,1,1.0,0.62237,0.97905,0.0
2000-08-03/2022-12-31,17,20,1,0.999,0.62208,0.97904,0.41
2000-08-05/2022-12-31,15,17,1,0.999,0.62201,0.97903,0.32
2000-08-03/2022-12-31,5,30,1,0.999,0.62178,0.97902,0.24
2000-08-04/2022-12-31,17,35,2,0.999,0.62175,0.97901,0.0
2000-08-09/2022-12-31,6,35,1,0.998,0.62173,0.979,0.1
2000-08-02/2022-12-31,11,7,1,0.998,0.62109,0.97897,0.0
2000-08-05/2022-12-31,25,13,1,0.999,0.62094,0.97896,0.0
2000-08-01/2022-12-31,40,15,1,0.998,0.62053,0.97894,0.0
2000-08-09/2022-12-31,20,3,1,0.998,0.62078,0.97893,0.06
2000-08-09/2022-12-31,15,40,2,0.999,0.62058,0.97892,0.0
2000-08-07/2022-12-31,9,7,1,1.0,0.62032,0.97891,0.15
2000-08-02/2022-12-31,15,10,1,1.0,0.62019,0.97891,0.06
2000-08-01/2022-12-31,30,11,1,1.0,0.62022,0.97891,0.0
2000-08-06/2022-12-31,9,7,1,1.0,0.62032,0.97891,0.15
2000-08-01/2022-12-31,8,35,1,0.998,0.62004,0.9789,0.48
2000-08-05/2022-12-31,25,5,1,0.999,0.62,0.97889,0.0
2000-08-01/2022-12-31,8,11,2,0.998,0.61968,0.97888,0.39
2000-08-09/2022-12-31,5,15,1,0.999,0.62006,0.97888,0.65
2000-08-09/2022-12-31,20,20,2,0.999,0.61987,0.97887,0.32
2000-08-09/2022-12-31,6,40,2,0.999,0.61972,0.97886,0.14
2000-08-04/2022-12-31,5,20,1,0.998,0.61935,0.97885,0.2
2000-08-07/2022-12-31,8,40,1,0.999,0.61936,0.97884,0.17
2000-08-08/2022-12-31,8,40,1,0.999,0.61936,0.97884,0.17
2000-08-06/2022-12-31,8,40,1,0.999,0.61936,0.97884,0.17
2000-08-09/2022-12-31,17,4,1,1.0,0.61931,0.97883,0.1
2000-08-01/2022-12-31,17,40,1,0.998,0.61867,0.97881,0.0
2000-08-05/2022-12-31,15,17,2,0.999,0.61887,0.97881,0.08
2000-08-02/2022-12-31,30,40,1,1.0,0.61878,0.97881,0.0
2000-08-03/2022-12-31,8,40,2,0.998,0.61867,0.9788,0.28
2000-08-04/2022-12-31,40,20,1,0.998,0.61876,0.9788,0.0
2000-08-05/2022-12-31,40,30,1,1.0,0.61878,0.9788,0.0
2000-08-05/2022-12-31,2,25,1,0.998,0.61855,0.97879,0.2
2000-08-03/2022-12-31,9,25,1,0.998,0.61857,0.97879,0.43
2000-08-01/2022-12-31,30,40,1,0.998,0.61799,0.97876,0.0
2000-08-05/2022-12-31,40,15,2,0.999,0.61803,0.97875,0.0
2000-08-06/2022-12-31,13,35,1,1.0,0.61758,0.97872,0.18
2000-08-08/2022-12-31,13,35,1,1.0,0.61758,0.97871,0.18
2000-08-01/2022-12-31,35,8,2,0.998,0.61734,0.97871,0.31
2000-08-07/2022-12-31,13,35,1,1.0,0.61758,0.97871,0.18
2000-08-02/2022-12-31,9,35,1,1.0,0.61737,0.97871,0.02
2000-08-04/2022-12-31,40,13,1,0.998,0.61727,0.9787,0.25
2000-08-02/2022-12-31,17,3,2,0.999,0.61722,0.9787,0.22
2000-08-03/2022-12-31,2,7,2,0.998,0.61707,0.97869,0.07
2000-08-02/2022-12-31,17,5,1,0.999,0.61706,0.97869,0.05
2000-08-02/2022-12-31,25,40,1,0.998,0.61701,0.97869,0.0
2000-08-04/2022-12-31,20,20,2,0.999,0.61694,0.97868,0.0
2000-08-01/2022-12-31,6,40,2,0.999,0.6167,0.97867,0.13
2000-08-04/2022-12-31,2,35,2,0.999,0.61646,0.97864,0.0
2000-08-03/2022-12-31,8,35,1,0.999,0.61607,0.97862,0.2
2000-08-08/2022-12-31,8,40,2,0.998,0.61572,0.97858,0.0
2000-08-07/2022-12-31,8,40,2,0.998,0.61572,0.97858,0.0
2000-08-06/2022-12-31,8,40,2,0.998,0.61572,0.97858,0.0
2000-08-09/2022-12-31,3,8,1,0.998,0.61571,0.97857,0.07
2000-08-03/2022-12-31,2,35,2,0.998,0.61528,0.97856,0.05
2000-08-01/2022-12-31,35,35,1,1.0,0.61508,0.97855,0.0
2000-08-09/2022-12-31,6,35,1,0.999,0.61536,0.97855,0.16
2000-08-02/2022-12-31,25,5,1,0.999,0.61506,0.97855,0.0
2000-08-09/2022-12-31,10,35,1,1.0,0.61539,0.97855,0.04
2000-08-05/2022-12-31,30,11,1,0.998,0.61489,0.97853,0.47
2000-08-03/2022-12-31,40,9,1,0.998,0.61479,0.97853,0.0
2000-08-07/2022-12-31,17,25,1,0.998,0.61481,0.97852,0.0
2000-08-06/2022-12-31,17,25,1,0.998,0.61481,0.97852,0.0
2000-08-03/2022-12-31,20,9,1,1.0,0.61471,0.97852,0.05
2000-08-08/2022-12-31,17,25,1,0.998,0.61481,0.97851,0.0
2000-08-09/2022-12-31,20,10,1,1.0,0.6147,0.9785,0.03
2000-08-02/2022-12-31,25,35,1,1.0,0.61433,0.9785,0.0
2000-08-01/2022-12-31,2,40,1,0.999,0.61422,0.97849,0.15
2000-08-03/2022-12-31,7,9,1,0.998,0.61425,0.97849,0.18
2000-08-05/2022-12-31,11,13,2,0.998,0.61429,0.97848,0.0
2000-08-09/2022-12-31,8,30,1,1.0,0.61425,0.97847,0.03
2000-08-06/2022-12-31,5,40,2,0.999,0.61406,0.97847,0.0
2000-08-07/2022-12-31,5,40,2,0.999,0.61406,0.97846,0.0
2000-08-08/2022-12-31,5,40,2,0.999,0.61406,0.97846,0.0
2000-08-09/2022-12-31,7,25,2,0.999,0.614,0.97845,0.3
2000-08-04/2022-12-31,13,40,1,0.999,0.61373,0.97845,0.0
2000-08-03/2022-12-31,7,40,2,0.999,0.61348,0.97843,0.0
2000-08-06/2022-12-31,11,10,1,0.999,0.61339,0.97842,0.21
2000-08-09/2022-12-31,30,10,2,0.998,0.61348,0.97842,0.0
2000-08-02/2022-12-31,9,40,1,0.999,0.61331,0.97842,0.01
2000-08-07/2022-12-31,11,10,1,0.999,0.61339,0.97842,0.21
2000-08-08/2022-12-31,11,10,1,0.999,0.61339,0.97841,0.21
2000-08-02/2022-12-31,30,3,1,1.0,0.6131,0.97841,0.22
2000-08-08/2022-12-31,9,30,1,1.0,0.61302,0.97839,0.18
2000-08-06/2022-12-31,9,30,1,1.0,0.61302,0.97839,0.18
2000-08-07/2022-12-31,9,30,1,1.0,0.61302,0.97839,0.18
2000-08-09/2022-12-31,40,7,1,0.998,0.61288,0.97837,0.18
2000-08-07/2022-12-31,15,6,1,0.998,0.61247,0.97835,0.09
2000-08-06/2022-12-31,15,6,1,0.998,0.61247,0.97835,0.09
2000-08-09/2022-12-31,17,30,1,0.999,0.61215,0.97832,0.45
2000-08-05/2022-12-31,6,40,2,0.998,0.61188,0.97831,0.11
2000-08-05/2022-12-31,8,20,1,0.999,0.61186,0.97831,0.48
2000-08-06/2022-12-31,15,17,1,0.999,0.61159,0.97829,0.33
2000-08-07/2022-12-31,15,17,1,0.999,0.61159,0.97829,0.33
2000-08-02/2022-12-31,20,25,1,0.999,0.61138,0.97829,0.32
2000-08-08/2022-12-31,15,17,1,0.999,0.61159,0.97828,0.33
2000-08-01/2022-12-31,25,17,1,0.999,0.61078,0.97824,0.0
2000-08-03/2022-12-31,17,25,1,1.0,0.61039,0.97821,0.0
2000-08-06/2022-12-31,11,7,1,0.998,0.61003,0.97818,0.62
2000-08-07/2022-12-31,11,7,1,0.998,0.61003,0.97818,0.62
2000-08-04/2022-12-31,17,35,2,0.998,0.60992,0.97818,0.0
2000-08-08/2022-12-31,13,20,1,0.998,0.61004,0.97817,0.0
2000-08-08/2022-12-31,11,7,1,0.998,0.61003,0.97817,0.62
2000-08-09/2022-12-31,5,25,1,1.0,0.60984,0.97816,0.0
2000-08-07/2022-12-31,15,13,2,0.998,0.60962,0.97815,0.12
2000-08-06/2022-12-31,15,13,2,0.998,0.60962,0.97815,0.12
2000-08-08/2022-12-31,15,13,2,0.998,0.60962,0.97814,0.12
2000-08-05/2022-12-31,9,40,2,0.999,0.6087,0.97809,0.0
2000-08-03/2022-12-31,8,35,2,0.998,0.60846,0.97807,0.0
2000-08-05/2022-12-31,40,40,1,0.999,0.60833,0.97806,0.0
2000-08-04/2022-12-31,20,15,1,0.999,0.60807,0.97804,0.0
2000-08-01/2022-12-31,40,9,1,0.999,0.60781,0.97803,0.03
2000-08-04/2022-12-31,8,30,2,0.998,0.60779,0.97802,0.01
2000-08-01/2022-12-31,8,4,2,0.998,0.60766,0.97802,0.03
2000-08-06/2022-12-31,15,9,1,0.998,0.60761,0.978,0.52
2000-08-02/2022-12-31,13,11,2,0.999,0.6074,0.978,0.0
2000-08-07/2022-12-31,15,9,1,0.998,0.60761,0.978,0.52
2000-08-01/2022-12-31,35,8,1,1.0,0.60706,0.97798,0.07
2000-08-02/2022-12-31,25,10,1,0.999,0.60671,0.97795,0.3
2000-08-03/2022-12-31,7,30,1,0.998,0.60677,0.97795,0.0
2000-08-01/2022-12-31,10,10,1,0.999,0.60612,0.97791,0.02
2000-08-08/2022-12-31,20,3,1,0.998,0.60623,0.9779,0.0
2000-08-02/2022-12-31,30,7,1,0.999,0.60596,0.9779,0.2
2000-08-03/2022-12-31,10,17,2,1.0,0.60577,0.97788,0.14
2000-08-07/2022-12-31,5,35,1,0.998,0.60575,0.97787,0.19
2000-08-08/2022-12-31,5,35,1,0.998,0.60575,0.97787,0.19
2000-08-06/2022-12-31,5,35,1,0.998,0.60575,0.97787,0.19
2000-08-05/2022-12-31,6,35,2,0.998,0.60525,0.97784,0.0
2000-08-02/2022-12-31,40,30,1,0.999,0.60512,0.97784,0.0
2000-08-01/2022-12-31,3,20,2,0.998,0.605,0.97783,0.27
2000-08-05/2022-12-31,17,25,2,0.999,0.60505,0.97782,0.0
2000-08-02/2022-12-31,13,11,1,0.999,0.60425,0.97777,0.0
2000-08-07/2022-12-31,30,25,1,0.998,0.60426,0.97776,0.0
2000-08-06/2022-12-31,30,25,1,0.998,0.60426,0.97776,0.0
2000-08-08/2022-12-31,30,25,1,0.998,0.60426,0.97776,0.0
2000-08-01/2022-12-31,15,30,1,0.998,0.60395,0.97775,0.33
2000-08-09/2022-12-31,11,35,1,0.999,0.60418,0.97775,0.0
2000-08-05/2022-12-31,13,7,1,0.999,0.60405,0.97775,0.0
2000-08-09/2022-12-31,7,35,1,0.998,0.60371,0.97772,0.0
2000-08-04/2022-12-31,5,35,2,0.999,0.60292,0.97767,0.05
2000-08-04/2022-12-31,4,35,1,0.998,0.60281,0.97766,0.24
2000-08-02/2022-12-31,15,35,1,0.999,0.60264,0.97766,0.19
2000-08-09/2022-12-31,40,13,1,0.999,0.60287,0.97765,0.0
2000-08-01/2022-12-31,4,35,1,1.0,0.60222,0.97763,0.0
2000-08-07/2022-12-31,13,7,1,0.999,0.60247,0.97763,0.39
2000-08-06/2022-12-31,13,7,1,0.999,0.60247,0.97763,0.39
2000-08-06/2022-12-31,13,9,1,0.999,0.60167,0.97758,0.26
2000-08-03/2022-12-31,17,25,2,0.999,0.60144,0.97757,0.0
2000-08-09/2022-12-31,4,10,1,1.0,0.60171,0.97757,0.0
2000-08-07/2022-12-31,13,9,1,0.999,0.60167,0.97757,0.26
2000-08-06/2022-12-31,11,9,1,0.999,0.60141,0.97756,0.19
2000-08-06/2022-12-31,20,3,1,0.998,0.6014,0.97756,0.0
2000-08-07/2022-12-31,20,3,1,0.998,0.6014,0.97755,0.0
2000-08-05/2022-12-31,17,25,1,0.999,0.60133,0.97755,0.06
2000-08-08/2022-12-31,11,9,1,0.999,0.60141,0.97755,0.19
2000-08-01/2022-12-31,40,30,1,0.999,0.60117,0.97755,0.0
2000-08-07/2022-12-31,11,9,1,0.999,0.60141,0.97755,0.19
2000-08-04/2022-12-31,17,25,2,0.999,0.601,0.97753,0.0
2000-08-09/2022-12-31,17,25,1,0.998,0.601,0.97752,0.04
2000-08-05/2022-12-31,6,11,1,0.998,0.60088,0.97752,0.13
2000-08-01/2022-12-31,2,35,1,0.998,0.60061,0.97751,0.0
2000-08-09/2022-12-31,30,13,1,1.0,0.60089,0.97751,0.0
2000-08-05/2022-12-31,7,20,1,0.998,0.6006,0.9775,0.0
2000-08-05/2022-12-31,40,25,1,0.998,0.60008,0.97746,0.14
2000-08-04/2022-12-31,2,20,1,0.999,0.60002,0.97746,0.01
2000-08-02/2022-12-31,2,15,2,0.999,0.59922,0.97741,0.01
2000-08-05/2022-12-31,15,25,2,0.999,0.59936,0.97741,0.0
2000-08-02/2022-12-31,40,20,1,0.999,0.5989,0.97739,0.0
2000-08-05/2022-12-31,30,25,2,0.998,0.59902,0.97739,0.12
2000-08-09/2022-12-31,10,35,1,0.999,0.59886,0.97736,0.09
2000-08-02/2022-12-31,9,15,1,0.999,0.59763,0.97729,0.25
2000-08-01/2022-12-31,8,4,1,0.999,0.59735,0.97727,0.14
2000-08-08/2022-12-31,13,20,2,0.998,0.59744,0.97726,0.0
2000-08-04/2022-12-31,35,11,2,0.998,0.59725,0.97726,0.0
2000-08-05/2022-12-31,40,3,1,0.999,0.59723,0.97726,0.01
2000-08-09/2022-12-31,7,35,2,0.999,0.59738,0.97726,0.0
2000-08-01/2022-12-31,25,40,1,1.0,0.5969,0.97724,0.0
2000-08-03/2022-12-31,4,35,2,0.999,0.59662,0.97722,0.03
2000-08-09/2022-12-31,11,35,2,0.998,0.59636,0.97718,0.0
2000-08-01/2022-12-31,17,3,2,0.998,0.59606,0.97718,0.0
2000-08-03/2022-12-31,35,20,1,1.0,0.59568,0.97715,0.0
2000-08-02/2022-12-31,13,11,1,0.998,0.59526,0.97712,0.0
2000-08-01/2022-12-31,3,15,1,0.999,0.59407,0.97704,0.0
2000-08-08/2022-12-31,20,35,1,1.0,0.59417,0.97702,0.0
2000-08-04/2022-12-31,8,17,2,0.999,0.59353,0.97699,0.1
2000-08-06/2022-12-31,40,9,1,0.998,0.5936,0.97699,0.0
2000-08-08/2022-12-31,40,9,1,0.998,0.5936,0.97698,0.0
2000-08-07/2022-12-31,40,9,1,0.998,0.5936,0.97698,0.0
2000-08-02/2022-12-31,15,11,1,0.998,0.59329,0.97697,0.26
2000-08-02/2022-12-31,30,35,1,0.998,0.59318,0.97697,0.0
2000-08-05/2022-12-31,30,35,1,1.0,0.59333,0.97697,0.0
2000-08-02/2022-12-31,40,20,1,0.998,0.59302,0.97696,0.0
2000-08-01/2022-12-31,9,15,2,0.999,0.59295,0.97695,0.0
2000-08-04/2022-12-31,6,35,1,1.0,0.59233,0.9769,0.0
2000-08-02/2022-12-31,13,35,2,0.999,0.59216,0.97689,0.0
2000-08-07/2022-12-31,11,3,1,0.999,0.59191,0.97686,0.19
2000-08-06/2022-12-31,11,3,1,0.999,0.59191,0.97686,0.19
2000-08-08/2022-12-31,11,3,1,0.999,0.59191,0.97686,0.19
2000-08-04/2022-12-31,7,35,2,1.0,0.59163,0.97685,0.04
2000-08-05/2022-12-31,10,6,2,0.998,0.59159,0.97684,0.17
2000-08-08/2022-12-31,15,6,1,0.998,0.59156,0.97683,0.06
2000-08-06/2022-12-31,20,35,1,1.0,0.59062,0.97677,0.0
2000-08-06/2022-12-31,11,35,1,0.998,0.59064,0.97677,0.14
2000-08-07/2022-12-31,11,35,1,0.998,0.59064,0.97677,0.14
2000-08-08/2022-12-31,11,35,1,0.998,0.59064,0.97676,0.14
2000-08-07/2022-12-31,20,35,1,1.0,0.59062,0.97676,0.0
2000-08-01/2022-12-31,25,30,2,0.999,0.58967,0.97671,0.02
2000-08-02/2022-12-31,4,40,2,0.999,0.5897,0.97671,0.0
2000-08-03/2022-12-31,20,9,2,0.999,0.58951,0.97669,0.0
2000-08-05/2022-12-31,4,15,1,1.0,0.58905,0.97665,0.63
2000-08-03/2022-12-31,7,30,1,0.999,0.58853,0.97662,0.0
2000-08-03/2022-12-31,9,40,2,0.999,0.58833,0.97661,0.0
2000-08-03/2022-12-31,8,13,1,0.998,0.58791,0.97658,0.44
2000-08-06/2022-12-31,13,20,1,0.998,0.58801,0.97657,0.0
2000-08-07/2022-12-31,13,20,1,0.998,0.58801,0.97657,0.0
2000-08-04/2022-12-31,35,40,1,0.999,0.58741,0.97653,0.0
2000-08-06/2022-12-31,25,6,1,0.998,0.58728,0.97652,0.29
2000-08-07/2022-12-31,25,6,1,0.998,0.58728,0.97652,0.29
2000-08-08/2022-12-31,25,6,1,0.998,0.58728,0.97651,0.29
2000-08-07/2022-12-31,13,20,2,0.998,0.58665,0.97647,0.0
2000-08-07/2022-12-31,17,5,2,0.998,0.58662,0.97647,0.22
2000-08-06/2022-12-31,13,20,2,0.998,0.58665,0.97647,0.0
2000-08-08/2022-12-31,17,5,2,0.998,0.58662,0.97647,0.22
2000-08-06/2022-12-31,17,5,2,0.998,0.58662,0.97647,0.22
2000-08-02/2022-12-31,25,25,1,0.998,0.58607,0.97644,0.0
2000-08-08/2022-12-31,13,8,1,1.0,0.58624,0.97644,0.03
2000-08-01/2022-12-31,4,35,2,0.999,0.58584,0.97643,0.0
2000-08-01/2022-12-31,30,30,1,0.998,0.58529,0.97639,0.0
2000-08-04/2022-12-31,2,40,2,0.998,0.58539,0.97638,0.18
2000-08-02/2022-12-31,8,40,2,0.999,0.58508,0.97637,0.0
2000-08-02/2022-12-31,7,30,1,1.0,0.58486,0.97635,0.0
2000-08-02/2022-12-31,20,15,1,0.998,0.58414,0.9763,0.07
2000-08-08/2022-12-31,8,25,1,0.998,0.58411,0.97628,0.49
2000-08-07/2022-12-31,8,25,1,0.998,0.58411,0.97628,0.49
2000-08-06/2022-12-31,8,25,1,0.998,0.58411,0.97628,0.49
2000-08-02/2022-12-31,20,20,2,0.999,0.58359,0.97626,0.0
2000-08-03/2022-12-31,17,15,1,1.0,0.5837,0.97626,0.23
2000-08-03/2022-12-31,9,17,2,0.999,0.58349,0.97625,0.08
2000-08-06/2022-12-31,40,10,1,0.998,0.58349,0.97624,0.0
2000-08-01/2022-12-31,9,20,1,0.998,0.58314,0.97623,0.0
2000-08-03/2022-12-31,17,35,1,0.998,0.58323,0.97623,0.0
2000-08-07/2022-12-31,40,10,1,0.998,0.58349,0.97623,0.0
2000-08-08/2022-12-31,40,10,1,0.998,0.58349,0.97623,0.0
2000-08-09/2022-12-31,20,5,1,0.998,0.58324,0.97621,0.0
2000-08-05/2022-12-31,3,10,1,1.0,0.58298,0.9762,0.44
2000-08-02/2022-12-31,7,30,2,0.999,0.58239,0.97617,0.2
2000-08-03/2022-12-31,7,40,1,0.999,0.5825,0.97617,0.0
2000-08-06/2022-12-31,9,30,2,0.999,0.58104,0.97605,0.09
2000-08-07/2022-12-31,9,30,2,0.999,0.58104,0.97605,0.09
2000-08-08/2022-12-31,9,30,2,0.999,0.58104,0.97605,0.09
2000-08-02/2022-12-31,11,30,1,1.0,0.58068,0.97604,0.12
2000-08-02/2022-12-31,40,8,1,0.999,0.58031,0.97601,0.0
2000-08-03/2022-12-31,9,40,1,0.999,0.58025,0.976,0.03
2000-08-03/2022-12-31,25,30,1,0.998,0.5801,0.97599,0.13
2000-08-04/2022-12-31,17,20,1,1.0,0.57988,0.97597,0.23
2000-08-01/2022-12-31,17,3,1,1.0,0.57956,0.97596,0.0
2000-08-09/2022-12-31,2,35,2,0.998,0.57959,0.97594,0.11
2000-08-05/2022-12-31,9,13,1,0.998,0.57927,0.97592,0.05
2000-08-02/2022-12-31,15,5,2,0.998,0.57909,0.97592,0.21
2000-08-04/2022-12-31,20,11,1,0.998,0.579,0.97591,0.0
2000-08-02/2022-12-31,9,11,1,1.0,0.57886,0.9759,0.03
2000-08-03/2022-12-31,7,30,2,1.0,0.57892,0.9759,0.0
2000-08-05/2022-12-31,30,6,1,1.0,0.57832,0.97585,0.03
2000-08-04/2022-12-31,17,15,1,0.998,0.57806,0.97584,0.24
2000-08-04/2022-12-31,7,13,1,0.999,0.57802,0.97583,0.39
2000-08-06/2022-12-31,25,13,1,0.999,0.57788,0.97582,0.0
2000-08-04/2022-12-31,30,17,2,0.999,0.57791,0.97582,0.0
2000-08-07/2022-12-31,25,13,1,0.999,0.57788,0.97581,0.0
2000-08-08/2022-12-31,25,13,1,0.999,0.57788,0.97581,0.0
2000-08-04/2022-12-31,17,25,1,0.999,0.57744,0.97579,0.0
2000-08-01/2022-12-31,9,15,1,0.999,0.57619,0.9757,0.0
2000-08-02/2022-12-31,25,30,1,0.999,0.57593,0.97568,0.0
2000-08-02/2022-12-31,35,5,1,0.998,0.57563,0.97566,0.0
2000-08-04/2022-12-31,6,30,1,0.998,0.57571,0.97566,0.34
2000-08-02/2022-12-31,10,15,1,0.998,0.57554,0.97565,0.0
2000-08-08/2022-12-31,15,9,1,0.998,0.57517,0.97561,0.46
2000-08-04/2022-12-31,11,40,2,1.0,0.57486,0.97559,0.0
2000-08-01/2022-12-31,13,35,1,0.999,0.5747,0.97559,0.0
2000-08-04/2022-12-31,11,40,1,0.999,0.57483,0.97559,0.0
2000-08-06/2022-12-31,8,35,1,0.998,0.57475,0.97558,0.03
2000-08-07/2022-12-31,8,35,1,0.998,0.57475,0.97558,0.03
2000-08-09/2022-12-31,40,13,1,0.998,0.5749,0.97558,0.0
2000-08-08/2022-12-31,8,35,1,0.998,0.57475,0.97557,0.03
2000-08-05/2022-12-31,2,25,2,0.999,0.57428,0.97555,0.0
2000-08-02/2022-12-31,30,40,2,0.999,0.57403,0.97554,0.0
2000-08-04/2022-12-31,2,40,1,0.998,0.57403,0.97553,0.2
2000-08-03/2022-12-31,2,20,2,0.998,0.57385,0.97552,0.21
2000-08-05/2022-12-31,25,17,1,0.998,0.57382,0.97551,0.0
2000-08-01/2022-12-31,17,17,1,0.999,0.57357,0.97551,0.12
2000-08-03/2022-12-31,17,15,2,1.0,0.57369,0.97551,0.13
2000-08-02/2022-12-31,25,15,2,0.999,0.5732,0.97547,0.0
2000-08-03/2022-12-31,9,35,1,1.0,0.57318,0.97547,0.04
2000-08-04/2022-12-31,13,40,2,0.998,0.57323,0.97547,0.0
2000-08-06/2022-12-31,35,20,2,1.0,0.57285,0.97544,0.08
2000-08-04/2022-12-31,20,40,2,0.999,0.57271,0.97543,0.12
2000-08-08/2022-12-31,35,20,2,1.0,0.57285,0.97543,0.08
2000-08-07/2022-12-31,35,20,2,1.0,0.57285,0.97543,0.08
2000-08-03/2022-12-31,40,5,1,0.999,0.57246,0.97542,0.0
2000-08-09/2022-12-31,15,25,1,0.999,0.5724,0.97539,0.0
2000-08-03/2022-12-31,13,4,1,0.999,0.57199,0.97538,0.0
2000-08-04/2022-12-31,9,11,2,0.999,0.57195,0.97537,0.0
2000-08-02/2022-12-31,13,3,2,0.998,0.57167,0.97536,0.01
2000-08-01/2022-12-31,3,20,1,0.998,0.57134,0.97534,0.01
2000-08-06/2022-12-31,35,20,1,1.0,0.57147,0.97533,0.35
2000-08-07/2022-12-31,35,20,1,1.0,0.57147,0.97533,0.35
2000-08-02/2022-12-31,30,40,1,0.999,0.57119,0.97532,0.0
2000-08-08/2022-12-31,35,20,1,1.0,0.57147,0.97532,0.35
2000-08-09/2022-12-31,2,17,1,0.999,0.57133,0.97531,0.0
2000-08-05/2022-12-31,40,30,1,0.999,0.57119,0.97531,0.0
2000-08-04/2022-12-31,20,11,2,0.998,0.57081,0.97529,0.0
2000-08-09/2022-12-31,5,40,1,0.999,0.57103,0.97529,0.0
2000-08-02/2022-12-31,9,20,1,1.0,0.57068,0.97528,0.2
2000-08-03/2022-12-31,40,5,1,0.998,0.57027,0.97525,0.0
2000-08-03/2022-12-31,2,30,2,0.998,0.57029,0.97525,0.13
2000-08-05/2022-12-31,6,25,1,1.0,0.57006,0.97523,0.0
2000-08-06/2022-12-31,10,35,1,0.998,0.56986,0.97521,0.13
2000-08-07/2022-12-31,10,35,1,0.998,0.56986,0.97521,0.13
2000-08-08/2022-12-31,10,35,1,0.998,0.56986,0.9752,0.13
2000-08-03/2022-12-31,4,17,1,0.999,0.56947,0.97519,0.15
2000-08-04/2022-12-31,20,40,1,1.0,0.56893,0.97514,0.0
2000-08-07/2022-12-31,15,13,2,0.999,0.56901,0.97514,0.1
2000-08-06/2022-12-31,15,13,2,0.999,0.56901,0.97514,0.1
2000-08-08/2022-12-31,15,13,2,0.999,0.56901,0.97514,0.1
2000-08-04/2022-12-31,20,15,2,0.998,0.56821,0.97509,0.0
2000-08-02/2022-12-31,7,11,1,0.999,0.56785,0.97507,0.43
2000-08-01/2022-12-31,10,20,1,0.999,0.56768,0.97506,0.31
2000-08-05/2022-12-31,6,30,2,0.999,0.56783,0.97506,0.01
2000-08-07/2022-12-31,25,6,2,0.999,0.5678,0.97505,0.09
