,,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsmallest,-0.1,3,1,3,0.999,0.002,1254,1.5026,1.6851,1.7979,1.8563,1.3453,1.5446,1.5197,1.3565,1.6837,1.5409,1.5862,1.9076,1.1879,1.4683,1.3958,1.1568,1.5139,1.357,1.1134,1.552,1.5697,1.4293,1.2235,1.4693,1.46875,1.50974,1.6273600000000001,1.7624600000000001,2.1101400000000003,1.35504,1.59466,1.57002,1.35276,1.55424,1.5552199999999998,1.7742999999999998,1.8636199999999998,1.3077999999999999,1.5022,1.3492799999999998,1.19276,1.53664,1.35666,1.12114,1.5482,1.6248200000000002,1.37796,1.29758,1.40204,1.5102766666666667,1.4341,1.4212,1.4822,1.4456,1.3006,1.31,1.4889,1.3104,1.321,1.4483,1.341,1.2495,1.1434,1.4624,1.0414,1.1026,1.2375,1.1754,0.9734,1.3325,1.4206,1.1093,1.196,1.0448,0.9734,1.6036,1.7597,2.0733,3.7012,1.4692,1.8801,1.7993,1.3964,1.7325,1.6848,2.2289,2.3071,1.7185,1.6092,1.4739,1.378,1.9403,1.6701,1.2903,1.7435,2.1223,1.6505,1.6281,1.6602,3.7012,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,4,1,0.999,0.002,1254,1.5346,2.7493,1.3222,1.6516,1.497,1.5334,1.7932,1.4946,1.4412,1.8196,1.1982,1.7122,1.1318,1.2873,1.0971,1.1785,1.7179,1.2748,1.3607,1.3742,1.3358,1.5939,1.037,0.9014,1.46495,1.55598,3.9632599999999996,1.7944200000000001,1.7685400000000002,1.50586,1.6717199999999999,2.14398,1.42528,1.3503399999999999,1.8651400000000002,1.42726,1.6301200000000002,1.31258,1.69512,1.32278,1.3622400000000001,1.7453400000000001,1.41554,1.4615,1.3779400000000002,1.5424,1.7811799999999998,1.0245,1.2418,1.6410341666666668,1.4822,1.2831,0.9996,1.1959,1.1639,1.0111,1.1637,1.0087,0.9775,1.5086,0.9891,1.111,0.9014,1.0587,1.057,1.0435,1.3121,0.8164,0.9886,0.9036,1.2391,1.4626,0.8152,0.8154,0.8152,1.7154,10.889,3.1457,2.5946,1.9088,2.9913,4.1841,1.9393,1.7787,2.1036,2.2344,2.0798,1.8094,3.7461,2.2361,2.1688,2.4194,2.4698,1.9577,1.8007,2.3819,2.3504,1.2262,2.0846,10.889,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,1,2,0.999,0.002,1254,1.5196,1.7677,1.9136,1.7986,1.3683,1.4996,1.6779,1.2225,1.8293,1.4696,1.6283,1.9113,1.2226,1.5875,1.3631,1.2235,1.6125,1.399,1.0987,1.4505,1.4257,1.3457,1.1751,1.5942,1.4645000000000001,1.54122,1.77568,1.84756,2.30878,1.3689399999999998,1.63582,1.69316,1.2660399999999998,1.6951,1.58634,1.9409200000000002,2.08434,1.4163599999999998,1.5896599999999999,1.4077600000000001,1.2760799999999999,1.5194800000000002,1.36754,1.13758,1.69286,1.6816200000000001,1.36268,1.18452,1.53084,1.5796199999999998,1.4669,1.4621,1.3853,1.0133,1.3108,1.2426,1.3921,1.2144,1.3271,1.3254,1.4494,1.4292,1.1826,1.4308,1.0823,1.1155,1.2645,1.1674,1.034,1.3783,1.3,1.1172,1.0444,1.0134,1.0133,1.6732,2.1007,2.0964,5.0873,1.4396,2.0945,1.9822,1.3753,2.1037,1.9469,2.5647,2.7742,1.9984,1.7534,1.6342,1.6697,1.7726,1.6047,1.235,2.113,2.6093,1.5628,1.3454,1.9066,5.0873,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,4,2,0.999,0.002,1254,1.5438,2.342,1.6437,2.1737,1.4336,1.4191,1.5851,1.3202,1.2016,1.9864,1.4165,1.632,1.3995,1.2169,1.2133,1.2511,1.627,1.3795,1.3901,1.2308,1.9525,1.3329,1.1794,1.1492,1.4145,1.56016,3.2233000000000005,2.01112,2.00658,1.52088,1.84998,1.74168,1.37962,1.2569599999999999,1.9029599999999998,1.43804,1.63402,1.41676,1.3345600000000002,1.31176,1.4259,1.75,1.42438,1.42502,1.18852,2.0450600000000003,1.44918,1.16658,1.20394,1.6111233333333332,1.4249,1.853,1.2534,1.1388,1.2033,1.0514,1.1712,1.0698,1.1065,1.6089,1.2848,1.1393,1.0051,0.9326,1.044,1.1809,1.3112,1.2569,0.9677,0.9354,1.0904,1.3297,0.902,0.8968,0.8968,1.6715,4.8772,3.7548,2.5025,1.9705,3.3899,2.6851,1.74,1.396,2.3104,1.6344,2.0169,1.7552,2.1147,1.8514,2.0455,2.103,1.8215,1.8786,1.2991,2.7993,1.7809,1.3849,1.6827,4.8772,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,4,3,0.999,0.002,1254,1.5157,2.3542,1.6163,1.9685,1.4046,1.2728,1.4979,1.2,1.2031,1.7802,1.3502,1.5507,1.4549,1.1999,1.2828,1.2919,1.5311,1.293,1.2254,1.19,1.6261,1.4548,1.1578,1.1711,1.3952,1.4808,2.62124,1.8099399999999999,1.9031599999999997,1.43034,1.5990199999999999,1.5305,1.29114,1.23226,1.8197200000000002,1.404,1.56782,1.4278400000000002,1.26236,1.26178,1.31206,1.64586,1.31174,1.31774,1.194,1.6092600000000001,1.3778200000000003,1.20438,1.17948,1.4914275000000001,1.3537,1.6556,1.3052,1.2588,1.2574,1.1381,1.1859,1.0063,1.0855,1.4721,1.2323,1.0656,1.0064,1.1194,1.0563,1.1397,1.2497,1.2317,0.992,1.0155,1.0642,1.2349,0.9443,0.9991,0.9443,1.5275,3.8398,3.0005,2.3596,1.7128,2.6788,1.929,1.5733,1.4071,2.4319,1.6925,1.9297,1.7713,1.6485,1.5038,1.6516,2.1757,1.4083,1.64,1.2946,1.9717,1.5012,1.6778,1.417,3.8398,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,2,2,0.999,0.002,1254,1.4707,1.3945,1.7507,1.5175,1.3574,1.433,1.4843,1.1819,1.2242,1.5764,1.7026,2.0672,1.3895,1.8272,1.1686,1.4306,1.6573,1.2728,1.1889,1.3257,1.3204,1.2393,1.0651,1.3083,1.3864999999999998,1.4918799999999999,1.56862,1.8072200000000003,2.6085000000000003,1.36076,1.46916,1.5576599999999998,1.2557800000000001,1.50816,1.60324,1.6055599999999999,1.7919,1.34828,1.65598,1.22918,1.39504,1.7961200000000002,1.3109600000000001,1.16478,1.39178,1.5231,1.1525400000000001,1.21554,1.4045,1.50901,1.4597,1.1611,1.4797,1.3332,1.2034,1.1727,1.3311,1.0053,1.1722,1.5163,1.2323,1.1797,1.1855,1.2436,1.1358,1.2483,1.4438,0.9954,1.1096,1.0412,1.0747,0.9032,0.8718,1.0947,0.8718,1.5706,2.3939,2.5567,6.0505,1.4876,1.9028,1.9034,1.5882,2.3459,1.7009,2.0711,2.3561,1.4605,2.1048,1.3612,1.4947,2.1808,1.6447,1.2156,2.1001,2.5296,1.3079,2.0217,2.0455,6.0505,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,2,3,0.999,0.002,1254,1.4618,1.4451,1.5457,1.5263,1.2944,1.4144,1.398,1.1915,1.2966,1.5887,1.689,1.6821,1.2832,1.5176,1.2309,1.2917,1.4784,1.2513,1.1164,1.2321,1.4765,1.1748,1.0729,1.2369,1.3795,1.47046,1.5018,1.63728,2.26704,1.35282,1.48362,1.47928,1.3041,1.40556,1.5901999999999998,1.55942,1.66096,1.31248,1.51358,1.2371,1.33494,1.6524999999999999,1.2734400000000001,1.1313,1.3392199999999999,1.52796,1.13124,1.25752,1.31582,1.4474850000000001,1.423,1.2581,1.3542,1.447,1.2601,1.3583,1.3506,1.0757,1.1907,1.396,1.1585,1.3244,1.1284,1.2525,1.1995,1.2295,1.3378,1.0438,1.0943,1.1329,1.0876,0.9889,0.9316,1.0703,0.9316,1.5496,1.9338,2.3075,4.7919,1.534,1.739,1.653,1.7073,1.7474,1.8848,1.9003,1.9717,1.5561,1.8968,1.2639,1.4652,2.0511,1.5109,1.1675,1.903,2.1217,1.2326,1.9782,1.7124,4.7919,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,2,1,0.999,0.002,1254,1.4924,1.5518,1.8639,1.4826,1.4995,1.5139,1.5778,1.2016,1.3176,1.74,1.5927,1.7689,1.2665,1.3542,1.3041,1.3252,1.5784,1.2793,0.9721,1.4178,1.1788,1.3083,1.0203,1.2634,1.36505,1.48038,1.7413800000000001,2.00752,3.50988,1.49516,1.5577999999999999,1.7551999999999999,1.22692,1.27826,1.6766999999999999,1.5206,2.29534,1.34954,1.3814,1.2866,1.36616,2.12992,1.41058,1.03482,1.54086,1.21292,1.17614,1.2324199999999998,1.7071999999999998,1.5989041666666668,1.3954,1.2565,1.5293,1.0453,1.1653,1.2994,1.0617,0.9808,1.137,1.1269,0.9399,1.4859,1.0187,1.0667,1.1874,1.1245,1.3362,0.9177,0.8563,1.2627,1.1168,0.8693,0.9036,1.09,0.8563,1.5454,2.5945,2.8659,11.5566,1.8096,2.0643,2.9688,1.4518,1.4675,1.9717,2.4201,3.4334,1.6358,1.8209,1.3759,1.7171,3.1166,1.975,1.2758,2.1333,1.3125,1.4012,2.1487,3.4797,11.5566,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,3,2,0.999,0.002,1254,1.3987,1.4605,1.5891,1.4853,1.2426,1.3096,1.5164,1.2414,1.0635,1.5093,1.2343,1.5188,1.1324,1.6581,1.2551,1.2407,1.3334,1.2427,1.1461,1.5959,1.3246,1.0583,1.0294,0.9862,1.3573,1.42686,1.5626200000000001,1.72274,2.66388,1.3124600000000002,1.44796,1.7422799999999998,1.3004200000000001,1.2711999999999999,1.6317799999999998,1.26272,1.8693000000000002,1.253,1.65082,1.2534800000000001,1.43296,1.52514,1.21698,1.1507,1.54682,1.58954,1.24808,1.12086,1.1227399999999998,1.4718891666666667,1.3538,1.3824,1.2741,1.3121,1.1127,1.2776,1.248,1.1371,1.019,1.1678,1.1452,1.1948,1.0892,1.4422,0.9734,1.1438,1.2665,1.0441,1.045,0.9927,1.0933,0.9272,0.9622,0.9321,0.9272,1.498,2.0005,2.5823,7.1123,1.5004,1.833,2.832,1.5465,1.7495,1.9917,1.4839,2.8401,1.5613,1.9427,1.4057,1.8659,2.334,1.3896,1.2134,1.9935,2.1266,1.6401,1.3543,1.4221,7.1123,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,3,3,0.999,0.002,1254,1.3853,1.4299,1.6184,1.7474,1.3517,1.3111,1.4226,1.2201,1.08,1.5715,1.2145,1.645,1.167,1.4636,1.4228,1.3017,1.3061,1.2888,1.0749,1.6009,1.3316,1.0306,1.2045,1.1458,1.3491,1.41372,1.49246,1.6656600000000001,2.4200600000000003,1.3207,1.40646,1.5616400000000001,1.27806,1.24328,1.6183799999999997,1.21972,1.63766,1.22926,1.64208,1.2841799999999999,1.32826,1.43906,1.2515,1.1224,1.58066,1.56718,1.16854,1.1619,1.1737199999999999,1.4261058333333334,1.331,1.3906,1.2961,1.3822,1.1334,1.2442,1.2715,1.1097,1.0734,1.1672,1.1249,1.2474,1.0864,1.378,0.9408,1.0581,1.2496,0.9799,1.0365,0.962,1.1392,0.9797,0.9867,0.9216,0.9216,1.5094,1.6816,2.1844,5.4576,1.6044,1.6535,2.2399,1.4924,1.5131,2.0288,1.3981,1.9972,1.4815,2.4571,1.4277,1.7156,2.0339,1.5583,1.2244,1.893,2.047,1.4556,1.3189,1.5995,5.4576,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
All,,,,,,,,1.46105,1.6278000000000001,1.63945,1.7147000000000001,1.41415,1.3310499999999998,1.3672,1.2033,1.3599999999999999,1.5684999999999998,1.4231500000000001,1.5149,1.2772000000000001,1.3361,1.3277999999999999,1.31965,1.4778,1.2947000000000002,1.1247,1.2867,1.42225,1.20945,1.1903,1.2096,1.3484500000000001,2.0610856666666666,2.4649133333333335,3.513641,2.359659444444444,2.3963615555555555,1.4620035555555557,1.657972,1.27241,1.9562616666666668,2.4610804444444447,3.0172102222222223,3.3630519999999997,3.987566777777778,2.0399014444444443,1.632038888888889,1.7047564444444445,2.189247111111111,1.6636544444444443,1.610948111111111,1.8658832222222224,1.9881463333333333,1.8457767777777778,6812343.335992556,194969838.129116,8407592.915778294,0.9527,0.8267,0.8205,0.8269,0.8427,0.8252,0.825,0.8531,0.8427,0.8472,0.8244,0.8461,0.8312,0.8046,0.7962,0.7597,0.8498,0.7691,0.7753,0.7874,0.8529,0.8027,0.777,0.7822,0.7597,15.8118,18.6633,147.1858,12.8117,53.1225,5.6007,16.5378,3.618,16.7926,58.3892,286.9284,201.939,600.0348,39.9632,14.2776,12.0594,30.8607,14.288,15.6658,51.0911,11.691,18.4018,3192183212.1253,120147328578.2543,120147328578.2543,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,21600
nsmallest,-0.1,3,3,1,0.999,0.002,1254,1.3995,1.8365,1.5407,1.4335,1.5033,1.343,1.7666,1.2293,1.0698,1.8211,1.0713,1.837,1.225,1.3504,1.3255,1.2907,1.701,1.2403,1.0024,2.1011,1.3392,1.1152,1.196,0.9937,1.3239999999999998,1.41196,1.7809000000000001,1.9509999999999998,3.64456,1.48272,1.44036,1.78964,1.19224,1.11348,1.65556,1.1036,2.44086,1.2116799999999999,1.4486599999999998,1.2620799999999999,1.34242,1.7909,1.22118,1.00198,1.94374,1.31846,1.05704,1.13058,1.09924,1.534785,1.3071,1.3464,1.1663,1.001,1.326,1.1835,1.08,1.0631,0.9725,1.0787,0.982,1.3995,0.9961,1.1512,0.8891,1.1233,1.4618,1.0112,0.8705,0.8983,1.0521,0.8367,0.8486,0.8596,0.8367,1.5269,2.04,3.7292,12.8117,1.691,1.8142,2.859,1.2577,1.4516,2.0352,1.2024,4.67,1.4549,1.8364,1.4222,1.7491,2.0506,1.4154,1.2,2.5622,1.5901,1.2595,1.2929,1.5426,12.8117,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,2,1,0.999,0.002,1254,1.3254,1.4718,1.3015,1.5225,1.165,1.3409,1.412,1.3669,1.8561,1.4536,1.2866,1.0961,1.0509,1.0424,1.6687,1.0267,1.1164,1.4487,1.3766,1.2399,1.3258,0.9934,0.9666,1.6053,1.3223500000000001,1.35812,1.51014,1.20622,1.5237399999999999,1.2687000000000002,1.32922,1.34178,1.32942,1.71814,1.44184,1.51802,1.2679,1.16052,1.14794,1.61356,1.4029,1.1613799999999999,1.5348,1.22444,1.58074,1.2963799999999999,1.00292,1.05382,1.4423,1.3514558333333333,1.231,1.3302,0.9758,1.2604,1.115,1.1684,1.1026,1.1846,0.9868,1.0379,1.2055,0.9363,0.9625,0.9911,1.238,0.879,1.0929,1.1425,0.9018,1.1072,1.0788,0.8462,0.9621,1.0504,0.8462,1.458,1.7634,1.3522,1.8292,1.7269,1.5687,1.4393,1.3938,2.1878,1.8742,2.4305,2.2406,1.4817,1.3532,1.8797,2.772,1.3334,2.296,1.4632,3.0395,1.6154,1.2491,1.3181,1.7139,3.0395,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,1,3,0.999,0.002,1254,1.3178,1.3426,1.3969,1.516,1.2632,1.2843,1.4273,1.2487,1.4266,1.5148,1.0328,1.3359,1.1214,1.5044,1.565,1.3265,1.2696,1.081,1.0063,1.3672,1.4575,1.1299,1.1077,1.0523,1.31885,1.3612,1.4510999999999998,1.47668,1.72676,1.40506,1.28084,1.36178,1.25142,1.42876,1.51412,1.1814399999999998,1.3166600000000002,1.13124,1.39236,1.4423400000000002,1.43672,1.24706,1.5259,1.05054,1.40982,1.69394,1.13706,1.16114,1.1462400000000001,1.3554241666666667,1.3123,1.2909,1.1539,1.4278,1.196,1.031,1.1752,1.0389,1.2441,1.3403,0.9203,1.1826,1.0147,1.181,1.2017,1.2877,1.0564,1.0684,1.006,1.3246,1.4502,1.0082,1.0749,0.9819,0.9203,1.4295,1.6919,1.8384,2.1349,1.6809,1.5302,1.517,1.4761,1.6069,1.671,1.8831,1.3747,1.2045,1.5122,1.5843,1.6367,1.3649,2.2198,1.1331,1.6287,2.6215,1.2885,1.2755,1.5803,2.6215,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,1,2,0.999,0.002,1254,1.3395,1.4013,1.479,1.5652,1.2835,1.4353,1.2682,1.2566,1.3987,1.4577,1.0882,1.2194,1.0893,1.2968,1.6243,1.3886,1.1033,1.1124,1.0304,1.3112,1.4025,1.0616,1.1458,1.0382,1.29725,1.3477599999999998,1.4361599999999999,1.54162,1.7625199999999999,1.3870799999999999,1.32514,1.2671,1.1319,1.37218,1.50716,1.22724,1.31732,1.10158,1.2381,1.4794399999999999,1.5087,1.12906,1.58816,1.04462,1.5021,1.4982,1.0963,1.1864000000000001,1.1453200000000001,1.339215,1.2812,1.3514,1.1154,1.5186,1.0752,1.0773,1.2195,0.881,1.273,1.3582,0.9575,1.1744,0.9597,1.0868,1.0349,1.3008,1.0971,1.0889,1.0276,1.2926,1.4008,1.0333,1.0969,0.9878,0.881,1.4185,1.5572,2.001,2.1143,1.7385,1.5215,1.3454,1.3235,1.4137,1.7908,1.9084,1.497,1.1888,1.3092,1.6459,1.7819,1.2106,2.349,1.0806,1.9118,1.8318,1.2695,1.2977,1.5685,2.349,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,4,2,0.999,0.002,1254,1.3527,1.2762,1.4199,1.483,1.4949,1.2512,1.6882,1.2807,1.2887,1.3255,1.3243,1.3595,1.0707,1.2081,1.1823,1.2764,1.3393,1.068,1.0569,1.3336,1.3259,1.0036,1.2337,1.1989,1.2911000000000001,1.40286,1.40562,1.46184,1.6285800000000001,1.39224,1.24988,1.59084,1.3060800000000001,1.2387000000000001,1.28758,1.44106,1.58142,1.16616,1.33872,1.19434,1.33236,1.52836,1.1671200000000002,1.04216,1.27126,1.56048,1.06932,1.1608800000000001,1.1590200000000002,1.33237,1.3193,1.0768,1.1239,1.154,1.0694,1.0402,1.3016,1.1547,1.0388,1.1336,1.0197,1.1863,0.9718,1.1319,1.0526,1.1477,1.3139,0.9765,0.929,1.0797,1.0528,0.9118,0.919,0.9364,0.9118,1.6026,1.8218,1.8431,2.4283,1.6488,1.5475,1.7108,1.4821,1.3688,1.4366,2.1692,2.325,1.6101,1.9659,1.2809,1.664,2.2357,1.4524,1.1196,1.3468,2.7541,1.26,1.3274,1.3643,2.7541,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,4,3,0.999,0.002,1254,1.343,1.37,1.494,1.7587,1.3918,1.3362,1.5178,1.344,1.1803,1.2811,1.4438,1.4083,1.0842,1.1983,1.3287,1.1971,1.368,1.0986,1.0807,1.2054,1.3023,1.0319,1.1314,1.1876,1.2893,1.3746,1.34056,1.51716,1.65068,1.36398,1.2964,1.4946,1.3618400000000002,1.1898199999999999,1.27668,1.37466,1.49098,1.1606,1.36314,1.2822200000000001,1.2710000000000001,1.4535399999999998,1.2486599999999999,1.0761,1.236,1.41852,1.0390000000000001,1.16348,1.1457,1.3162466666666668,1.2991,1.1566,1.3146,1.203,1.1577,1.0985,1.2975,1.2197,1.0112,1.1287,1.0506,1.2393,0.9878,1.0731,1.1391,1.1336,1.3051,1.0192,0.9505,1.1553,1.1294,0.9355,1.0387,0.9851,0.9355,1.5366,1.5984,1.7918,1.937,1.615,1.4958,1.6051,1.5126,1.3172,1.4522,1.8445,1.8613,1.5539,2.1923,1.4003,1.6486,1.8432,1.8053,1.1988,1.3548,2.0538,1.1071,1.3099,1.2103,2.1923,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,1,3,0.999,0.002,1254,1.2955,1.3475,1.2968,1.2998,1.2617,1.3059,1.3406,1.2978,1.2682,1.3426,1.2009,1.2394,1.1819,1.2309,1.1377,1.4347,1.3235,1.2656,1.0943,1.1884,1.3851,1.207,1.2077,0.9927,1.26945,1.2937400000000001,1.88742,1.37846,1.34168,1.23506,1.2877800000000001,1.3732199999999999,1.24052,1.3296800000000002,1.40204,1.33324,1.2807400000000002,1.21862,1.30362,1.15626,1.3923999999999999,1.25738,1.3317,1.12446,1.1880600000000001,1.30464,1.23428,1.20144,1.0268000000000002,1.2968016666666666,1.2712,1.1852,1.1015,1.1779,1.0521,1.0435,1.3096,1.1083,1.1007,1.193,1.1314,1.0762,1.1063,1.1724,1.0845,1.21,1.0128,1.0451,1.0929,1.1128,1.1287,1.1558,0.9363,0.8624,0.8624,1.3297,3.9017,1.6352,1.7151,1.3459,1.4395,1.4644,1.3257,1.5493,1.5695,1.6015,1.5459,1.4661,1.5483,1.2707,1.4462,1.4049,1.6863,1.2366,1.3338,1.4151,1.3029,1.3884,1.177,3.9017,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,1,2,0.999,0.002,1254,1.314,1.2688,1.3253,1.3958,1.244,1.2836,1.4432,1.137,1.1933,1.424,1.3449,1.3054,1.0941,1.2611,1.0761,1.4708,1.4191,1.4596,1.1352,1.1491,1.1263,1.2921,1.3611,1.0939,1.2681499999999999,1.29828,1.99376,1.41974,1.39442,1.23312,1.3637599999999999,1.39682,1.2215799999999999,1.27236,1.56308,1.3692600000000001,1.31262,1.13222,1.25786,1.1259000000000001,1.42644,1.30814,1.42736,1.0852,1.1499000000000001,1.16126,1.34356,1.29552,1.09298,1.3185475,1.2675,1.0932,1.1162,1.1218,1.0495,0.9901,1.1448,1.0966,1.0924,1.2137,1.1458,0.9946,1.0414,1.1944,1.0646,1.2304,1.0326,0.9938,0.9677,0.9576,1.029,1.149,0.9423,0.9105,0.9105,1.3248,5.0886,1.7144,1.6813,1.4306,1.66,1.5485,1.4473,1.49,1.9544,1.5817,1.7706,1.2891,1.3264,1.3308,1.6309,1.4909,2.037,1.1991,1.3601,1.2723,1.5413,1.5197,1.237,5.0886,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,4,1,0.999,0.002,1254,1.3213,1.8378,1.287,1.6181,1.7248,1.1529,1.9683,1.2755,1.1326,1.3423,1.2943,1.5963,1.0989,1.2275,1.3949,1.2421,1.3827,1.1226,0.8895,1.4575,1.4504,1.0119,1.0631,1.0975,1.2674,1.3643,1.60446,1.4632,1.5991199999999999,1.64546,1.2399799999999999,1.71634,1.292,1.19584,1.25624,1.53798,2.0346,1.1164200000000002,1.38652,1.31612,1.2835800000000002,1.57062,1.2275800000000001,0.9652200000000001,1.34242,1.3359,1.07778,1.14878,1.1640599999999999,1.3701883333333333,1.3119,1.1022,1.1062,0.9677,1.0041,0.9781,1.0175,1.2237,0.8823,1.0108,1.2254,1.0929,1.0057,0.8654,0.9591,1.1608,0.9848,1.0489,0.8412,1.0571,1.0275,0.8752,0.8369,0.9108,0.8369,1.4801,1.9215,2.0331,2.3924,2.4668,1.508,2.0867,1.3779,1.478,1.507,2.5638,3.0125,1.2412,2.3739,1.4236,1.487,2.8451,1.5977,1.1042,1.502,1.5435,1.2593,1.6845,1.5702,3.0125,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,2,1,0.999,0.002,1254,1.3017,1.4176,1.287,1.5051,1.0965,1.3108,1.4482,1.1236,1.3754,1.7569,1.2137,1.3715,1.1293,1.4066,1.044,1.2355,1.3166,1.1858,1.195,1.0938,1.2146,1.4468,1.718,1.1841,1.2646,1.3111599999999999,2.5368000000000004,1.53484,1.5089400000000002,1.0633599999999999,1.43046,1.65292,1.1464,1.31414,1.6837799999999998,1.25194,1.45136,1.11744,1.3519400000000001,1.19032,1.37562,1.3839000000000001,1.1924,1.22734,1.0934000000000001,1.16394,1.53026,1.49898,1.4620799999999998,1.3947383333333332,1.2422,1.3604,1.0355,1.2,0.9634,1.1798,1.3524,1.01,1.0948,1.1477,1.1528,0.9626,0.9838,1.2105,1.0439,1.166,1.1904,0.9986,1.004,0.9589,1.0056,0.89,1.0155,0.8805,0.8805,1.3732,6.924,2.3064,1.8665,1.1194,1.8439,2.1882,1.2904,1.4675,2.1492,1.3415,2.0176,1.2123,1.4373,1.5078,1.755,1.5683,1.4106,1.4031,1.3236,1.2237,2.1044,1.894,2.3857,6.924,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
