date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit
2001-01-03/2001-12-31,3,5,1,0.998,1.0010213804945058,1.0010305550704157
2020-01-01/2020-12-31,3,3,2,0.995,1.0009948439137566,1.0009955256527607
2023-01-06/2023-12-23,2,8,2,0.998,1.0008522793063253,1.000886895728605
2004-01-02/2004-12-31,5,5,1,0.995,1.0008565385146295,1.0008594811880456
2016-01-07/2016-12-31,2,6,1,0.998,1.0006743084294367,1.0006860518083063
2009-01-01/2009-12-31,2,3,1,0.998,1.0006373025810877,1.0006394918197987
2011-01-06/2011-12-31,4,8,2,0.995,1.0006152310875651,1.000625945286699
2000-08-05/2022-12-31,4,6,1,0.998,1.0135938834705414,1.0006028604635842
2002-01-04/2002-12-31,5,8,1,0.995,1.0003032859386507,1.0003068570272469
2014-01-03/2014-12-31,5,3,1,0.995,1.000269596278682,1.0002720170164279
2016-01-07/2016-12-31,5,8,2,0.998,1.0001186710663257,1.0001207371915006
2017-01-05/2017-12-31,4,7,2,0.998,1.0001007333229717,1.000102202425665
2017-01-05/2017-12-31,5,7,2,0.995,1.0000008336511117,1.000000845808529
2018-01-05/2018-12-31,5,6,1,0.995,0.9998950821052409,0.9998935521340473
2023-01-03/2023-06-23,4,3,1,0.995,0.999928014901887,0.9998462486427799
2014-01-06/2014-12-31,4,6,2,0.995,0.9997968446425052,0.9997933081807924
2002-01-07/2002-12-31,2,8,2,0.998,0.9997583158075881,0.9997534219686242
2012-01-05/2012-12-31,5,5,2,0.995,0.9996259788331009,0.9996215763700749
2021-01-07/2021-12-31,3,2,1,0.995,0.999578421254969,0.9995698855329094
2005-01-07/2005-12-31,4,2,1,0.995,0.9995488543144715,0.9995397200872019
2015-01-05/2015-12-31,3,8,1,0.998,0.9993085894725011,0.9992985099397165
2019-01-03/2019-12-31,2,8,2,0.995,0.999266421079478,0.9992598375188356
2012-01-03/2012-12-31,4,4,2,0.995,0.998451507821051,0.9984419172102181
2005-01-03/2005-12-31,2,3,2,0.998,0.9983714043197641,0.9983567949692173
2017-01-04/2017-12-31,4,2,2,0.998,0.9980841011109619,0.9980615673899316
2001-01-04/2001-12-31,2,7,2,0.998,0.9979063939923036,0.997881772399227
2001-01-01/2001-12-31,5,4,1,0.998,0.9977617628379142,0.9977540852217172
2016-01-06/2016-12-31,4,3,2,0.998,0.9977594008258095,0.9977267625886338
2009-01-07/2009-12-31,2,8,1,0.998,0.997744983243935,0.9976993685768337
2006-01-06/2006-12-31,2,6,1,0.995,0.9977327950226842,0.9976933697409998
2000-08-03/2022-12-31,3,6,2,0.998,0.9494492851703437,0.9976878728745743
2015-01-08/2015-12-31,4,5,2,0.995,0.9976928089240159,0.9976395544586523
2022-01-05/2022-12-31,5,2,1,0.998,0.9976626514590436,0.9976286055739801
2015-01-07/2015-12-31,4,8,2,0.995,0.9976300575070481,0.9975821209305705
2017-01-06/2017-12-31,3,4,1,0.995,0.9975249143762035,0.9974818787434682
2005-01-04/2005-12-31,2,7,1,0.995,0.9974083586331044,0.9973778876562397
2014-01-07/2014-12-31,4,2,2,0.995,0.997366008719353,0.9973127384527656
2016-01-04/2016-12-31,2,6,1,0.998,0.9972795257113576,0.9972551351148063
2016-01-05/2016-12-31,2,6,1,0.998,0.9972795257113576,0.9972475420847321
2015-01-07/2015-12-31,3,2,1,0.998,0.9972177722746033,0.9971615083183714
2006-01-03/2006-12-31,4,8,1,0.998,0.9971553494127914,0.9971298471080743
2006-01-04/2006-12-31,4,8,1,0.998,0.9971553494127915,0.9971219079982483
2021-01-06/2021-12-31,3,4,1,0.998,0.9968232040024652,0.9967679871364753
2016-01-06/2016-12-31,2,2,1,0.998,0.9966253998889896,0.9965762713121618
2008-01-02/2008-12-31,3,6,2,0.995,0.9965686592583562,0.9965568961171113
2008-01-03/2008-12-31,3,6,2,0.995,0.9965686592583562,0.9965474273753567
2016-01-07/2016-12-31,3,5,1,0.995,0.9966040469511337,0.996545027454674
2000-08-10/2022-12-31,3,5,1,0.998,0.9249598734117642,0.9965221661558422
2019-01-02/2019-12-31,3,4,1,0.995,0.9965012739681746,0.9964796258665066
2019-01-07/2019-12-31,5,6,2,0.995,0.9965361429884411,0.996466119138215
2008-01-01/2008-12-31,2,7,2,0.998,0.9963501516935392,0.996347656368245
2016-01-06/2016-12-31,3,3,1,0.995,0.9961006736439743,0.9960439210970651
2009-01-01/2009-12-31,5,3,2,0.998,0.9959904326532314,0.9959766912704612
2017-01-06/2017-12-31,2,2,1,0.998,0.9960092416300623,0.9959399058701368
2017-01-02/2017-12-31,5,2,2,0.995,0.9959310865021757,0.9959059176618289
2012-01-05/2012-12-31,3,8,1,0.998,0.9959296823000477,0.995881861851333
2016-01-01/2016-12-31,5,7,1,0.998,0.9958748162146367,0.9958719965861004
2020-01-02/2020-12-31,4,5,2,0.998,0.9958737089069863,0.9958595683266773
2020-01-03/2020-12-31,4,5,2,0.998,0.9958737089069861,0.9958481858897117
2019-01-02/2019-12-31,5,5,2,0.998,0.9957509200650044,0.9957246391735108
2019-01-03/2019-12-31,5,5,2,0.998,0.9957509200650042,0.9957128541371235
2016-01-06/2016-12-31,5,8,2,0.995,0.9957674061621977,0.9957058135541722
2023-01-05/2023-12-23,2,3,2,0.998,0.9957953262609798,0.9956373994748832
2000-08-11/2022-12-31,5,7,1,0.998,0.905019114091331,0.9955520929156099
2023-01-03/2023-06-23,5,7,2,0.998,0.9978988942343413,0.9955174671036566
2023-01-04/2023-06-23,5,7,2,0.998,0.9978988942343411,0.995491158796574
2005-01-03/2005-12-31,2,4,2,0.995,0.9954600702139359,0.9954194046683563
2016-01-04/2016-12-31,3,6,1,0.995,0.9953790604550575,0.9953376709808187
2016-01-05/2016-12-31,3,6,1,0.995,0.9953790604550575,0.9953247861793623
2005-01-07/2005-12-31,5,2,1,0.998,0.995385822484996,0.9952925992265228
2011-01-03/2011-12-31,2,7,1,0.995,0.9952659181037278,0.9952235176538393
2011-01-04/2011-12-31,2,7,1,0.995,0.9952659181037278,0.9952103181381905
2009-01-01/2009-12-31,4,4,2,0.995,0.9950883292674111,0.9950715038990787
2017-01-02/2017-12-31,3,8,2,0.995,0.9950301521569807,0.9949994244642567
2009-01-07/2009-12-31,4,7,2,0.998,0.9950299325493789,0.9949295373432361
2003-01-02/2003-12-31,5,5,2,0.995,0.9949438192114399,0.9949125591030986
2011-01-06/2011-12-31,3,7,1,0.995,0.9947818070399043,0.99469120262783
2019-01-07/2019-12-31,4,6,1,0.995,0.9944763314207283,0.9943647851884093
2008-01-01/2008-12-31,4,5,2,0.995,0.9943572568909858,0.99435340293078
2023-01-06/2023-12-23,2,6,2,0.998,0.994540802393581,0.994319798937728
2010-01-07/2010-12-31,2,6,1,0.998,0.9942338518294775,0.9941174234062548
2021-01-06/2021-12-31,5,8,2,0.995,0.9942144887921099,0.9941140631059476
2003-01-01/2003-12-31,3,6,2,0.998,0.9941268273684394,0.9941067180536673
2005-01-07/2005-12-31,4,2,1,0.998,0.9940524249010261,0.9939323443471231
2008-01-04/2008-12-31,5,4,1,0.998,0.993980933914772,0.9939270597562563
2016-01-04/2016-12-31,4,2,2,0.998,0.9939638182361343,0.9939097913520978
2000-08-06/2022-12-31,5,8,2,0.995,0.8706996436858448,0.9938381947028504
2000-08-07/2022-12-31,5,8,2,0.995,0.8706996436858448,0.9938374438435493
2000-08-08/2022-12-31,5,8,2,0.995,0.8706996436858448,0.9938366928012315
2006-01-02/2006-12-31,3,5,1,0.998,0.9937897035493221,0.9937513304936029
2005-01-03/2005-12-31,2,8,1,0.998,0.9937207125134783,0.9936645166523941
2019-01-07/2019-12-31,4,6,2,0.998,0.9937126577699611,0.9935857395315675
2023-01-06/2023-12-23,3,3,1,0.998,0.9936985336203809,0.9934435453250008
2014-01-06/2014-12-31,5,6,1,0.998,0.993493676809009,0.9933807808734223
2019-01-04/2019-12-31,5,7,2,0.995,0.9934237393075559,0.9933465760842387
2001-01-01/2001-12-31,5,3,1,0.998,0.9931672331605583,0.9931438496098114
2013-01-04/2013-12-31,5,7,2,0.998,0.9931520300578107,0.9930716898372053
2005-01-03/2005-12-31,3,2,1,0.998,0.9927955361790711,0.9927310908684898
2002-01-03/2002-12-31,5,3,2,0.995,0.9927662604767472,0.9927015542531659
2005-01-06/2005-12-31,4,7,1,0.998,0.9926275281221953,0.9924996598237216
2001-01-04/2001-12-31,3,5,1,0.995,0.9923949010040329,0.992305712620839
2003-01-06/2003-12-31,3,6,1,0.998,0.9923756156689182,0.992243395289936
2003-01-07/2003-12-31,3,6,1,0.998,0.9923756156689182,0.9922218132783682
2003-01-01/2003-12-31,2,8,2,0.998,0.9920020710955729,0.9919747161847565
2016-01-06/2016-12-31,4,8,2,0.998,0.9919599594276641,0.9918431883276114
2021-01-07/2021-12-31,5,6,1,0.998,0.9918625171334057,0.991698407654129
2011-01-06/2011-12-31,3,5,2,0.995,0.991832393006499,0.9916907916790509
2016-01-01/2016-12-31,4,7,2,0.998,0.9916749961646165,0.9916693179244163
2014-01-07/2014-12-31,4,4,2,0.995,0.9917193715525285,0.9915523875526274
2004-01-06/2004-12-31,5,2,2,0.995,0.9916103234511554,0.9914884961633286
2004-01-02/2004-12-31,4,6,1,0.995,0.9913415429679769,0.9913119387948506
2004-01-01/2004-12-31,5,3,1,0.998,0.9912797342392414,0.9912737875904759
2009-01-06/2009-12-31,4,2,2,0.998,0.9913606062589069,0.9912108618897828
2015-01-05/2015-12-31,3,2,1,0.998,0.9910100136820601,0.9908795093939966
2003-01-02/2003-12-31,5,5,2,0.998,0.9909286965755056,0.9908727268700084
2013-01-01/2013-12-31,5,8,1,0.995,0.9909035230579666,0.990872428154472
2022-01-03/2022-12-31,2,8,1,0.998,0.9909146843071373,0.9908334922313428
2016-01-06/2016-12-31,4,4,2,0.995,0.9909031809617839,0.9907711330555145
2014-01-01/2014-12-31,4,5,1,0.995,0.9907772957392924,0.9907457713652276
2023-01-06/2023-12-23,4,3,1,0.995,0.9909794150491537,0.9906149185198703
2022-01-03/2022-12-31,2,2,1,0.995,0.9906456942019106,0.9905621097284063
2009-01-02/2009-12-31,5,6,2,0.995,0.9906013797857892,0.9905434001965059
2014-01-03/2014-12-31,2,5,2,0.998,0.9906006180042332,0.9905166326877901
2018-01-01/2018-12-31,5,4,2,0.995,0.9905180030505042,0.9904855966436314
2018-01-02/2018-12-31,5,4,2,0.995,0.9905180030505042,0.9904595115954201
2016-01-07/2016-12-31,5,8,1,0.998,0.9906017326145959,0.9904388984251208
2013-01-04/2013-12-31,5,7,2,0.995,0.9904999922814555,0.9903886892805754
2005-01-03/2005-12-31,3,4,1,0.998,0.9903479288723991,0.9902616968458877
2011-01-05/2011-12-31,4,8,1,0.998,0.9903795713044407,0.9902399602648658
2000-08-01/2022-12-31,5,7,2,0.998,0.801758787042224,0.9901912022900847
2023-01-02/2023-06-23,5,4,1,0.998,0.9952804522486247,0.9900043876272249
2004-01-02/2004-12-31,2,8,1,0.995,0.9900296146811538,0.9899955475646568
2003-01-03/2003-12-31,2,7,2,0.998,0.9899839008664053,0.9898944332201117
2014-01-01/2014-12-31,5,7,2,0.995,0.9898736910808966,0.9898390939385736
2002-01-02/2002-12-31,2,2,2,0.998,0.9898683294488436,0.9898058510221909
2019-01-02/2019-12-31,3,6,1,0.998,0.9898611910439258,0.9897986688244761
2019-01-02/2019-12-31,2,3,1,0.998,0.9898502605713282,0.9897876712960682
2005-01-06/2005-12-31,3,8,2,0.998,0.9898760014336996,0.9897006587294215
2019-01-01/2019-12-31,4,6,2,0.995,0.9897294074197925,0.9896943198942846
2017-01-04/2017-12-31,4,2,2,0.995,0.9896309119740754,0.9895094807693736
2015-01-08/2015-12-31,4,8,2,0.998,0.9896121814524101,0.9893734067944303
2000-08-09/2022-12-31,5,8,1,0.998,0.7804378255114696,0.9889905610340626
2023-01-02/2023-06-23,5,8,2,0.998,0.9947901940382612,0.9889691069553453
2005-01-03/2005-12-31,5,6,1,0.995,0.9890133196022171,0.9889152309863763
2011-01-07/2011-12-31,5,5,1,0.998,0.989113964549817,0.9888947357584469
2005-01-04/2005-12-31,5,6,1,0.995,0.9890133196022173,0.9888846965417392
2008-01-02/2008-12-31,5,5,2,0.995,0.9888607506912678,0.9888227123562231
2003-01-03/2003-12-31,2,8,2,0.995,0.9889172598268445,0.9888183184507222
2008-01-03/2008-12-31,5,5,2,0.995,0.9888607506912678,0.9887920941313111
2014-01-06/2014-12-31,4,2,1,0.995,0.9886268904897947,0.9884300405025759
2013-01-04/2013-12-31,3,8,2,0.995,0.9885239784259383,0.9883896602546222
2012-01-03/2012-12-31,4,5,2,0.998,0.988428313455367,0.988357007299276
2018-01-01/2018-12-31,5,4,2,0.998,0.988320393259431,0.9882805206673643
2018-01-02/2018-12-31,5,4,2,0.998,0.988320393259431,0.9882484260469709
2017-01-06/2017-12-31,3,2,1,0.998,0.9883678650822209,0.9881665586743477
2009-01-02/2009-12-31,4,6,1,0.998,0.9881630768660653,0.9880901461565008
2021-01-06/2021-12-31,2,8,1,0.998,0.9882548593291136,0.988051609082515
2001-01-03/2001-12-31,3,8,1,0.995,0.9880814983583356,0.9879751411673842
2003-01-06/2003-12-31,4,7,1,0.995,0.9878733867760666,0.9876635764199447
2014-01-07/2014-12-31,4,7,2,0.998,0.987882499414471,0.987638626047589
2003-01-07/2003-12-31,4,7,1,0.995,0.9878733867760664,0.9876293311615443
2009-01-07/2009-12-31,2,4,2,0.995,0.9876782099424446,0.9874302513179749
2016-01-04/2016-12-31,2,7,1,0.998,0.987435767616317,0.9873236851610652
2016-01-05/2016-12-31,2,7,1,0.998,0.987435767616317,0.9872887948393315
2003-01-07/2003-12-31,2,7,1,0.998,0.9874546395861725,0.9872022111369172
2009-01-02/2009-12-31,3,7,2,0.998,0.9872197990930538,0.9871410944785008
2016-01-01/2016-12-31,2,2,2,0.998,0.9870061442087879,0.9869973024212645
2014-01-03/2014-12-31,5,3,2,0.995,0.9871104809972691,0.986995515890762
2011-01-05/2011-12-31,4,6,2,0.998,0.9871569092559654,0.9869708396270203
2012-01-05/2012-12-31,3,7,1,0.995,0.9868244485657847,0.9866703731352343
2015-01-07/2015-12-31,5,5,1,0.998,0.9868188974778495,0.9865537644006757
2015-01-01/2015-12-31,5,3,1,0.998,0.9865114421374224,0.9864654364263138
2023-01-03/2023-06-23,4,4,2,0.995,0.9935863324242759,0.9863505213279418
2023-01-03/2023-06-23,4,4,1,0.998,0.9935760562726872,0.9863287318043548
2002-01-02/2002-12-31,4,2,2,0.995,0.9864109637884355,0.9863273126816781
2002-01-07/2002-12-31,4,7,1,0.995,0.9865842428458053,0.9863144225834116
2002-01-03/2002-12-31,4,2,2,0.995,0.9864109637884355,0.9862898029330827
2021-01-07/2021-12-31,3,6,2,0.998,0.9865512887156029,0.9862808102925367
2016-01-04/2016-12-31,4,6,1,0.995,0.9863710415739819,0.9862495272559451
2016-01-05/2016-12-31,4,6,1,0.995,0.9863710415739819,0.9862117011152056
2006-01-02/2006-12-31,3,3,1,0.998,0.9862957064369604,0.9862113508019374
2017-01-02/2017-12-31,5,2,1,0.998,0.9862886254215119,0.9862042265054328
2020-01-01/2020-12-31,4,5,2,0.995,0.9862049019320861,0.9861955187540434
2012-01-05/2012-12-31,5,5,1,0.995,0.9862437358606838,0.986082917555625
2005-01-03/2005-12-31,3,3,1,0.998,0.9861904327920222,0.9860673195856271
2007-01-03/2007-12-31,2,6,2,0.998,0.9861308372767239,0.9860071965505565
2007-01-04/2007-12-31,2,6,2,0.998,0.9861308372767239,0.9859687085363075
2000-08-01/2022-12-31,5,7,1,0.995,0.7250417813974712,0.985758018756683
2018-01-03/2018-12-31,5,3,1,0.995,0.9858064554438374,0.9856799439691275
2002-01-07/2002-12-31,5,8,2,0.995,0.9859341724308471,0.9856513731471925
2008-01-04/2008-12-31,4,6,2,0.998,0.9855442382065087,0.9854154068406461
2014-01-03/2014-12-31,5,5,2,0.995,0.9852850005448825,0.9851538762699678
2020-01-06/2020-12-31,2,4,2,0.995,0.985342082763019,0.9851299186737367
2020-01-07/2020-12-31,2,4,2,0.995,0.985342082763019,0.9850888081957707
2008-01-07/2008-12-31,4,5,2,0.995,0.9853317665270159,0.9850783150583885
2003-01-03/2003-12-31,5,6,2,0.995,0.9851082348374633,0.9849755474568681
2001-01-03/2001-12-31,5,8,2,0.998,0.9850263232331538,0.9848929116211548
2000-08-09/2022-12-31,3,7,1,0.995,0.7109849723998554,0.9848827334553684
2009-01-05/2009-12-31,4,8,1,0.998,0.9850498041212784,0.9848334421277372
2019-01-07/2019-12-31,3,2,1,0.995,0.9851201465181498,0.9848211072346328
2009-01-06/2009-12-31,4,8,1,0.998,0.9850498041212788,0.9847915183411653
2016-01-04/2016-12-31,5,6,2,0.995,0.9848609326025308,0.9847260588572212
2016-01-05/2016-12-31,5,6,2,0.995,0.9848609326025308,0.9846840744446679
2006-01-02/2006-12-31,2,3,2,0.995,0.9847604271030249,0.9846666948522669
2019-01-03/2019-12-31,3,7,1,0.995,0.9847492849448014,0.9846134243223256
2002-01-07/2002-12-31,5,6,1,0.995,0.9849008225857468,0.9845974101160196
2003-01-01/2003-12-31,5,2,2,0.995,0.9846072418960484,0.9845547924790998
2004-01-05/2004-12-31,5,4,2,0.998,0.9846843191718995,0.9845054140477085
2019-01-04/2019-12-31,2,8,2,0.998,0.984680498574537,0.9845015491734306
2006-01-03/2006-12-31,4,5,1,0.998,0.9846042349032674,0.9844670923241507
2006-01-04/2006-12-31,4,5,1,0.998,0.9846042349032676,0.984424401719158
2014-01-07/2014-12-31,4,5,2,0.998,0.984726398218419,0.9844195085527351
2008-01-02/2008-12-31,4,8,1,0.998,0.9844456098842134,0.9843926140975986
2002-01-02/2002-12-31,3,5,2,0.995,0.9844789301323333,0.9843834802763127
2008-01-03/2008-12-31,4,8,1,0.998,0.9844456098842134,0.9843499567518244
2002-01-03/2002-12-31,3,5,2,0.995,0.9844789301323331,0.9843406802616853
2020-01-02/2020-12-31,4,2,1,0.995,0.984263885168209,0.9842102752011396
2019-01-04/2019-12-31,2,5,1,0.995,0.9843897629856322,0.9842074447667531
2020-01-03/2020-12-31,4,2,1,0.995,0.984263885168209,0.984167123514187
2013-01-07/2013-12-31,2,5,1,0.998,0.9844711628347146,0.9841591861342213
2013-01-04/2013-12-31,5,5,2,0.998,0.9842604101757539,0.9840765934458534
2004-01-06/2004-12-31,5,3,1,0.998,0.9842343041869965,0.9840062362142513
2000-08-10/2022-12-31,5,7,1,0.998,0.6951485534857109,0.9838905524823094
2017-01-02/2017-12-31,2,2,1,0.995,0.9839714094920682,0.9838728641744119
2003-01-06/2003-12-31,3,4,1,0.998,0.9841175771515743,0.9838433182978227
2002-01-01/2002-12-31,4,4,2,0.998,0.9838843931923968,0.9838295010177692
2007-01-03/2007-12-31,3,6,1,0.998,0.9839648352299709,0.9838220439246131
2003-01-07/2003-12-31,3,4,1,0.998,0.9841175771515743,0.9837985554785427
2007-01-04/2007-12-31,3,6,1,0.998,0.9839648352299709,0.9837775951185411
2020-01-03/2020-12-31,3,6,2,0.998,0.9838003094687632,0.9837007209485287
2000-08-04/2022-12-31,3,8,2,0.998,0.6913938280308759,0.9836644737457844
2022-01-03/2022-12-31,2,7,2,0.998,0.9838024973506861,0.9836582724829889
2022-01-07/2022-12-31,5,5,2,0.995,0.9839775245235746,0.9836557131154016
2000-08-05/2022-12-31,3,8,1,0.998,0.6908835250428857,0.983630076363152
2011-01-06/2011-12-31,4,8,2,0.998,0.9838242883052721,0.9835450073800687
2021-01-01/2021-12-31,5,8,1,0.998,0.9835634912944913,0.9835075152669386
2000-08-06/2022-12-31,5,6,1,0.995,0.6861050193052155,0.9833233812565156
2000-08-07/2022-12-31,5,6,1,0.995,0.6861050193052155,0.9833213598939143
2000-08-08/2022-12-31,5,6,1,0.995,0.6861050193052155,0.983319338041249
2013-01-02/2013-12-31,4,8,1,0.995,0.9834045695623004,0.9833025689136088
2013-01-03/2013-12-31,4,8,1,0.995,0.9834045695623002,0.9832568317271959
2014-01-01/2014-12-31,5,8,1,0.998,0.9832910016459983,0.9832341055621338
2014-01-02/2014-12-31,5,3,2,0.995,0.983302989836952,0.9832003701959354
2020-01-06/2020-12-31,2,2,2,0.998,0.9834234797355781,0.9831837828066227
2017-01-06/2017-12-31,4,2,2,0.998,0.9832650779934471,0.9829762258356769
2015-01-05/2015-12-31,4,2,2,0.995,0.9828580577627737,0.9826102573257931
2003-01-03/2003-12-31,2,8,1,0.998,0.9826535849806436,0.9824992213124671
2000-08-13/2022-12-31,5,6,1,0.998,0.669991458098312,0.9822656710800516
2000-08-14/2022-12-31,5,6,1,0.998,0.669991458098312,0.9822635208331044
2000-08-01/2022-12-31,4,7,1,0.998,0.6684370794649086,0.9821896504694845
2003-01-06/2003-12-31,4,3,2,0.998,0.9823765920244081,0.9820725444594481
2012-01-06/2012-12-31,5,4,2,0.995,0.9823223726328324,0.9820668993085953
2004-01-01/2004-12-31,5,4,1,0.998,0.9819191092702843,0.9819068378145975
2023-01-06/2023-12-23,2,6,1,0.995,0.9825348978825508,0.9818323241125644
2001-01-05/2001-12-31,3,5,2,0.998,0.9819830955335076,0.9817227648078409
2014-01-06/2014-12-31,2,7,1,0.995,0.9820325398122766,0.9817226118860347
2009-01-02/2009-12-31,2,3,1,0.995,0.9817961105120693,0.9816843161499256
2014-01-07/2014-12-31,2,7,1,0.995,0.9820325398122766,0.9816720284696304
2017-01-05/2017-12-31,5,6,1,0.995,0.9819213790458833,0.98166016491688
2007-01-01/2007-12-31,4,5,1,0.998,0.9816762260548367,0.9816138830527208
2007-01-02/2007-12-31,4,5,1,0.998,0.9816762260548367,0.9815637023883793
2018-01-04/2018-12-31,4,5,2,0.998,0.9816555381362779,0.9814415879196341
2000-08-13/2022-12-31,3,8,1,0.995,0.657298780151093,0.9814266430370101
2000-08-14/2022-12-31,3,8,1,0.995,0.657298780151093,0.9814243920248783
2000-08-11/2022-12-31,4,8,2,0.998,0.6525741797675865,0.9811149492421577
2000-08-12/2022-12-31,3,8,1,0.998,0.6516000939931444,0.9810471909204186
2014-01-06/2014-12-31,4,5,2,0.998,0.9811736089001325,0.9808490098910354
2016-01-06/2016-12-31,5,8,1,0.998,0.9811140826187645,0.9808413182188466
2018-01-04/2018-12-31,3,5,1,0.998,0.9809655385748284,0.9807436201379209
2003-01-03/2003-12-31,5,4,1,0.998,0.9809096431143399,0.9807399129465671
2004-01-01/2004-12-31,4,7,2,0.995,0.9805260102158883,0.9805128026824816
2001-01-01/2001-12-31,5,8,1,0.998,0.9805162365538113,0.9804499863537134
2005-01-07/2005-12-31,5,2,1,0.995,0.9804800879436532,0.9800887440980619
2022-01-06/2022-12-31,5,8,2,0.998,0.9803889232538306,0.9800509329551124
2002-01-01/2002-12-31,4,6,2,0.995,0.9801090094247807,0.9800413886807522
2016-01-07/2016-12-31,3,8,2,0.998,0.9803347316100843,0.9799958168979407
2012-01-03/2012-12-31,5,8,2,0.998,0.9801177326749402,0.9799957363923909
2009-01-06/2009-12-31,2,7,2,0.995,0.980157781146282,0.9798158483421291
2000-08-01/2022-12-31,4,7,2,0.998,0.6321348936953333,0.9797458758485244
2011-01-07/2011-12-31,4,2,1,0.995,0.9800318870933026,0.9796316511860215
2014-01-06/2014-12-31,5,6,1,0.995,0.9797692351096077,0.9794206771943359
2012-01-03/2012-12-31,5,6,2,0.995,0.9795316632561244,0.9794061088056273
2021-01-04/2021-12-31,2,5,1,0.998,0.979529011188111,0.9792905220607784
2021-01-05/2021-12-31,2,5,1,0.998,0.9795290111881114,0.9792335972129438
2021-01-01/2021-12-31,5,8,2,0.998,0.9792142854835061,0.9791436555477989
2016-01-04/2016-12-31,3,7,1,0.995,0.9792087641228515,0.9790240739472897
2023-01-06/2023-12-23,3,6,2,0.995,0.9798198982435264,0.9790092788394574
2016-01-05/2016-12-31,3,7,1,0.995,0.9792087641228515,0.9789665842868726
2015-01-06/2015-12-31,4,4,2,0.998,0.9792125197143027,0.9788544739820556
2023-01-05/2023-12-23,3,4,2,0.998,0.9795006075695891,0.978737229803848
2016-01-01/2016-12-31,5,7,2,0.998,0.9787452105134044,0.9787308083667279
2005-01-03/2005-12-31,2,8,2,0.998,0.9789069815548568,0.9787196398573501
2011-01-07/2011-12-31,4,6,1,0.998,0.9791035670010652,0.9786849271936426
2001-01-01/2001-12-31,5,3,2,0.998,0.9785260537038133,0.9784531109804172
